Source_Dialogue	Reference	MT	BERTScore_F1	COMET	COMTAIL
Bold	गाढ़ा	"D

D

D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D"	0.4377628564834595	0.13053235411643982	0.10419420897960663
And he is going to say the word that I have prepared for you.	और वह मैं आप के लिए तैयार किया है कि शब्द कहने जा रहा है.	.	0.6277472376823425	0.28298020362854004	0.039742883294820786
Configure external packages	कॉन्फ़िगर संकुल	-	0.5926233530044556	0.46745482087135315	0.05905225872993469
The bank, which declined to comment on the suspensions, confirmed this month that it has received requests for information from regulators.	बैंक ने निलम्बन के बारे में टिप्पणी करने से इन्कार करते हुए पुष्टि की है कि बैंक को इस महीने विनियामकों से सूचना के लिए अनुरोध प्राप्त हुआ है।	-	0.5510118007659912	0.24565115571022034	0.0196007639169693
What! Do those who seek after evil ways think that We shall hold them equal with those who believe and do righteous deeds,- that equal will be their life and their death? Ill is the judgment that they make.	जो लोग बुरा काम किया करते हैं क्या वह ये समझते हैं कि हम उनको उन लोगों के बराबर कर देंगे जो ईमान लाए और अच्छे अच्छे काम भी करते रहे और उन सब का जीना मरना एक सा होगा ये लोग (क्या) बुरे हुक्म लगाते हैं	.	0.5723029375076294	0.15014046430587769	0.01050163060426712
Ignore him. He's senile.	ये तो सठीया गए हैं	-	0.6596145033836365	0.4348932206630707	0.22528626024723053
Failed to get the DN for user '%s'	DN को उपयोक्ता '%s' के लिए पाने में विफल	"user.
D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D."	0.4543065130710602	0.15963178873062134	0.13398484885692596
Your names	EMAIL OF TRANSLATORS	"user.
D."	0.6257882714271545	0.3790318965911865	0.5107707977294922
translator-credits	राजेश रंजन (rajeshkajha@yahoo.com, rranjan@redhat.com)%d hit(s) on this page	-	0.5216255784034729	0.39363542199134827	0.08067573606967926
Worldly desires, wives, children, accumulated treasures of gold and silver, horses of noble breed, cattle, and farms are all made to seem attractive to men. All these are the bounties of the worldly life but in the life to come God has the best place for people to dwell.	मनुष्यों को चाहत की चीजों से प्रेम शोभायमान प्रतीत होता है कि वे स्त्रिमयाँ, बेटे, सोने-चाँदी के ढेर और निशान लगे (चुने हुए) घोड़े हैं और चौपाए और खेती। यह सब सांसारिक जीवन की सामग्री है और अल्लाह के पास ही अच्छा ठिकाना है	-	0.5483052730560303	0.20232084393501282	0.004094891250133514
"And pray: ""O my Lord, let my entry be with honour, and let my exit be with honour, and grant me power from You which would help (sustain) me."""	"और कहो, ""मेरे रब! तू मुझे ख़ूबी के साथ दाख़िल कर और ख़ूबी के साथ निकाल, और अपनी ओर से मुझे सहायक शक्ति प्रदान कर।"""	-	0.5354025363922119	0.2715909779071808	0.03228427842259407
There are no songs to write to disc	डिस्क में लिखने के लिए कोई गीत नहीं है	user.	0.6064427495002747	0.27624255418777466	0.014834359288215637
An ordinary citizen writes about the rich culture of celebrating the Bangla New Year, Pahela Baishakh in Bangladesh.	एन आर्डिनेरी सिटिज़न ने बांग्लादेश में बांग्ला नववर्ष पोएला बोइशाख के पारंपरिक उत्सव और सांस्कृतिक धरोहर के बारे में पोस्ट लिखी है।	-	0.5417582988739014	0.2588929235935211	0.054892562329769135
Can nothing be done? !	कुछ भी नहीं किया जा सकता है?	-	0.6339986324310303	0.32768887281417847	0.015191588550806046
- You hit him with a bicycle pump?	- तुमने उसे एक साइकिल पंप से मारा?	D.	0.5494306087493896	0.27562615275382996	0.11387845873832703
I worried they take you away from me.	मुझे लगता है वे मुझे से दूर ले चिंतित है.	-	0.5923742651939392	0.33744755387306213	0.04105396941304207
Y-you're gonna wear out the spring coil.	छल्लेदार स्प्रिंग घिस जाएगी।	"user

D

D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D. D."	0.4591245949268341	0.16441896557807922	0.04374600946903229
I don't know.	मैं नहीं जानता.	D.	0.6411002278327942	0.42947816848754883	0.09971526265144348
Korean (_UHC)	कोरियाई (_UHC)	"Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro."	0.43669670820236206	0.28339922428131104	0.06259758770465851
No. You know what I'm gonna do for you?	नहीं, तुम्हें पता है मैं तुम्हारे लिए क्या कर रहा हूँ पता है क्या?	D.	0.5750817656517029	0.29275771975517273	0.07599440217018127
If you ask them, ‘Who created the heavens and the earth?’ they will surely say, ‘Allah.’ Say, ‘Have you considered what you invoke besides Allah? Should Allah desire some distress for me, can they remove the distress visited by Him? Or should He desire some mercy for me, can they withhold His mercy?’ Say, ‘Allah is sufficient for me. In Him let all the trusting put their trust.’	"यदि तुम उनसे पूछो कि ""आकाशों और धरती को किसने पैदा किया?"" को वे अवश्य कहेंगे, ""अल्लाह ने।"" कहो, ""तुम्हारा क्या विचार है? यदि अल्लाह मुझे कोई तकलीफ़ पहुँचानी चाहे तो क्या अल्लाह से हटकर जिनको तुम पुकारते हो वे उसकी पहुँचाई हुई तकलीफ़ को दूर कर सकते है? या वह मुझपर कोई दयालुता दर्शानी चाहे तो क्या वे उसकी दयालुता को रोक सकते है?"" कह दो, ""मेरे लिए अल्लाह काफ़ी है। भरोसा करनेवाले उसी पर भरोसा करते है।"""	".

Proved 13 May 2026."	0.5088022947311401	0.14918115735054016	0.009248150512576103
"So when her husband saw his shirt torn from the back, he said, ""Indeed, it is of the women's plan. Indeed, your plan is great."	"फिर जब देखा कि उसका कुर्ता पीछे से फटा है तो उसने कहा, ""यह तुम स्त्रियों की चाल है। निश्चय ही तुम्हारी चाल बड़े ग़ज़ब की होती है"	-	0.5491535663604736	0.2643718123435974	0.04252238571643829
Show field i_n View	दृश्य में क्षेत्र दिखायें (_n)	-	0.6186529397964478	0.3916400969028473	0.010277492925524712
Thanks. I think.	शुक्रिया, मेरे खयाल से।	user.	0.6338297724723816	0.40261927247047424	0.10239529609680176
Maybe the even the shroud itself, everything.	शायद यह भी कफन ही, सब कुछ.	-	0.6681742668151855	0.34004083275794983	0.009449105709791183
I've seen pushing carts around army camps making grand claims about jars full of pig shit...	मैं सेना शिविरों के आसपास गाड़ियां धक्का देखा है सुअर गंदगी से भरा जार के बारे में भव्य दावा कर ...	-	0.5735421180725098	0.240030899643898	0.04167686402797699
Add	जोड़ें	"D.202
D.202."	0.6711817979812622	0.3616458475589752	0.027953606098890305
As an example I have handed over my blog posting rights to a free speech	अपने ब्लॉग अंतर्राष्ट्रीय रिपोर्टरों और चिट्ठाकारों के सुपुर्द कर उन्हें जारी रखें।	-	0.5853787660598755	0.2937230169773102	0.015637576580047607
_Next	अगला (_N)	-	0.6407625079154968	0.5823220014572144	0.16641758382320404
You are in Cape Canaveral and you are Head of Mission Control.	आप केप केनवरल में हैं और आप मिशन कंट्रोल के प्रमुख हैं.	-	0.5496236681938171	0.2769381105899811	0.04103541374206543
It produces its fruit all the time, by permission of its Lord. And Allah presents examples for the people that perhaps they will be reminded.	अपने रब की अनुमति से वह हर समय अपना फल दे रहा हो। अल्लाह तो लोगों के लिए मिशालें पेश करता है, ताकि वे जाग्रत हों	-	0.5566561818122864	0.2207469940185547	0.0033819489181041718
All that is in the heavens and the earth glorify God. He is Majestic and All-wise.	जो जो चीज़ सारे आसमान व ज़मीन में है सब ख़ुदा की तसबीह करती है और वही ग़ालिब हिकमत वाला है	-	0.5683457255363464	0.1920085996389389	0.03043556958436966
- It does not matter where she is.	- यह कोई फर्क नहीं पड़ता है जहाँ वह है।	D.	0.5879077315330505	0.3712005913257599	0.0654885321855545
Reload current file	री-लोड फ़ाइल	D.	0.6510357856750488	0.46056053042411804	0.23260055482387543
Ignorance is not the same... as innocence.	अज्ञान में ही नहीं है ... मासूमियत के रूप में।	-	0.6312474012374878	0.32934966683387756	0.0012280605733394623
Proceed	आगे बढ़ें	"Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro."	0.4664630889892578	0.24804174900054932	0.13584411144256592
But to your Lord is the return.	निश्चय ही तुम्हारे रब ही की ओर पलटना है	-	0.5762271285057068	0.3070835769176483	0.02363612875342369
- Did you file the football yet?	- अगर आप अभी तक फुटबॉल दायर की थी?	-	0.603306233882904	0.36281684041023254	0.11654022336006165
Clock	घड़ीName	D.	0.6268091797828674	0.4782165586948395	0.32963162660598755
Dumpling Squad!	डंपलिंग दल!	D.	0.656538188457489	0.47971972823143005	0.16377146542072296
And say: We (now) believe therein. But how can they reach (faith) from afar off,	"और कहेंगे, ""हम उसपर ईमान ले आए।"" हालाँकि उनके लिए कहाँ सम्भव है कि इतने दूरस्थ स्थान से उसको पास सकें"	-	0.5506376028060913	0.271493136882782	0.0249948650598526
Yahoo! Japan	Yahoo! Japan	D.	0.6563634276390076	0.47184237837791443	0.4928569197654724
SciDev.Net's conference blog reports that:	नेट के सम्मेलन ब्लॉग ने रपट दी:	-	0.609481930732727	0.3867875337600708	0.043193519115448
_Contents	विषय सूची (_C)	"Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro.
Pro."	0.47844451665878296	0.2893642783164978	0.05745510011911392
WITH THAT, THEY COULD PUT HIM AT THE JOB.	उस के साथ, वे काम पर उसे डाल सकता है.	.	0.6715208292007446	0.3399728834629059	0.04107905179262161
Attachment Reminder	संलग्नक स्मारक	-	0.601326584815979	0.522506058216095	0.04672635719180107
What rifles? You got a Chink with a sword and a buncha juggling idiots.	आप एक तलवार और जादू बेवकूफों का एक गुच्छा के साथ एक झनझन मिला.	-	0.5934304594993591	0.21355533599853516	0.020276915282011032
He will send down abundant rain from the sky for you,	(और) तुम पर आसमान से मूसलाधार पानी बरसाएगा	.	0.6165487766265869	0.2588527202606201	0.010553352534770966
There are no songs to write to disc	डिस्क में लिखने के लिए कोई गीत नहीं है	user.	0.6064427495002747	0.27624255418777466	0.014834359288215637
I've tried thinking and reading about all sorts of different things.	मैंने बहुत-सी चीज़ों के बारे में सोचने और पढ़ने की कोशिश की है.	-	0.5600891709327698	0.27542468905448914	0.0010285265743732452
The event could not be deleted due to an error: %s	एक त्रुटि के कारण कार्यक्रम विलोपित नहीं किया जा सका: %s	.	0.6326739192008972	0.26666250824928284	0.021035024896264076
The past three have seen hundreds of new blogs and forums.	पिछले तीन वर्षों में सैकड़ों नए ब्लॉग और फ़ोरम बने हैं.	-	0.5773577094078064	0.3114607036113739	0.016909435391426086
The door was open, and he saw this crazy woman in the bathtub.	दरवाजा खुला था, और उसने बाथ टब में उस पागल औरत को देखा.	-	0.6057560443878174	0.24915087223052979	0.07388262450695038
You're late, pretty boy.	तुम देर से, सुंदर लड़के हैं.	user.	0.6335889101028442	0.339817613363266	0.10276919603347778
And I don't want to work with you.	और मैं तुम्हारे साथ काम करने के लिए नहीं करना चाहती.	.	0.605464518070221	0.2985263168811798	0.05586383119225502
Battery at warning level	बैटरी चेतावनी स्तर पर हैComment	D.	0.6197731494903564	0.3784565329551697	0.18311241269111633
Let me hear a massive cheer for getting Climate Camp 2009 started!	मुझे ज़ोर से हर्षध्वनी सुनाई देनी चाहिए, क्लाइमेट कैम्प 2009 को आरम्भ करने के लिए	-	0.5457670092582703	0.2744136154651642	0.0518135130405426
_Image	छवि (_I)	-	0.6496947407722473	0.6047297120094299	0.14088785648345947
Open the selected image with a different application	चयनित छवि भिन्न अनुप्रयोग से खोलें	D.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.	0.40096738934516907	0.1397770643234253	0.03735612705349922
Your creation and your upraising are as but as a single soul. God is All-hearing, All-seeing.	तुम सबका पैदा करना और फिर (मरने के बाद) जिला उठाना एक शख्स के (पैदा करने और जिला उठाने के) बराबर है बेशक ख़ुदा (तुम सब की) सुनता और सब कुछ देख रहा है	-	0.5535253286361694	0.22358262538909912	0.007543601095676422
"""And O my people! I fear for you a Day when there will be Mutual calling (and wailing),-"	और ऐ मेरी क़ौम के लोगो! मुझे तुम्हारे बारे में चीख़-पुकार के दिन का भय है,	-	0.5551412105560303	0.250186562538147	0.03638545423746109
If Hasan Khan's security has been compromised, then it is a very serious matter.	अगर हसन खान की सुरक्षा के साथ समझौता किया गया है तो यह बहुत गंभीर बात है।	-	0.581690788269043	0.2614295184612274	0.01864450052380562
He said: Lo! I fain would marry thee to one of these two daughters of mine on condition that thou hirest thyself to me for (the term of) eight pilgrimages. Then if thou completest ten it will be of thine own accord, for I would not make it hard for thee. Allah willing, thou wilt find me of the righteous.	(और इनमें दोनों बातें पायी जाती हैं तब) शुएब ने कहा मै चाहता हूँ कि अपनी दोनों लड़कियों में से एक के साथ तुम्हारा इस (महर) पर निकाह कर दूँ कि तुम आठ बरस तक मेरी नौकरी करो और अगर तुम दस बरस पूरे कर दो तो तुम्हारा एहसान और मै तुम पर मेहनत मशक्क़त भी डालना नही चाहता और तुम मुझे इन्शा अल्लाह नेको कार आदमी पाओगे	.	0.5125545859336853	0.18369582295417786	0.007101977244019508
You got paint on you.	तुम्हारे रंग लग गया है.	-	0.6422612071037292	0.38545092940330505	0.06867987662553787
Hello, my name is Dick Hallorann.	नमस्ते, मेरा नाम डिक हैलोरन है.	D.	0.6038450002670288	0.3765503466129303	0.054015979170799255
We are the best Knower of that which they say, and thou art not over them over them tyrant. Wherefore admonish thou by the Qur'an him who feareth My threat.	हम जानते है जो कुछ वे कहते है, तुम उनपर कोई ज़बरदस्ती करनेवाले तो हो नहीं। अतः तुम क़ुरआन के द्वारा उसे नसीहत करो जो हमारी चेतावनी से डरे	-	0.5329546928405762	0.21651415526866913	0.05036897212266922
Bhairava!	भैरवा!	-	0.6771689057350159	0.5582947134971619	0.15973500907421112
If my dad could see me now...	यदि मेरे पिता अब मुझे देख सकता था...	D.	0.5740386843681335	0.3343137204647064	0.17695899307727814
Tet's offline in 15 minutes.	15मिनटमेंTet केऑफ़लाइन	-	0.5856914520263672	0.3784562349319458	0.07649334520101547
..that we're going to be blessed with a girl instead of useless boys.	..that हम बेकार लड़के के बजाय एक लड़की के साथ धन्य हो जा रहे हैं।	-	0.59212327003479	0.26556524634361267	0.025800198316574097
Add	जोड़ें (d)	"D.202
D.202."	0.6549307107925415	0.48724016547203064	0.09268298000097275
L have your child.	मैं अपने बच्चे है.	D.	0.618563711643219	0.45378974080085754	0.33757442235946655
Tweedledee and Tweedledum went out the door, and in came Tweedle Dumb and Dumber.	दोनों नाकारा लोगों को दरवाज़ा दिखाया गया... और आए दो और नाकारा लोग।	-	0.6106134653091431	0.27650687098503113	0.015126615762710571
And glorify His Praises morning and afternoon [the early morning (Fajr) and 'Asr prayers].	और प्रातःकाल और सन्ध्या समय उसकी तसबीह करते रहो -	-	0.6301471590995789	0.28060585260391235	0.015949659049510956
2O million pounds.	2O लाख पाउंड.	-	0.5986637473106384	0.44060030579566956	0.03830289468169212
Exaltations be to the Lord of the heavens and the earth, the Lord of the Throne, above that which they describe'	"आकाशों और धरती का रब, सिंहासन का स्वामी, उससे महान और उच्च है जो वे बयान करते है।"""	-	0.5673825144767761	0.24073351919651031	0.0037199780344963074
