Source_Dialogue	Reference	MT	BERTScore_F1	COMET	COMTAIL
Is it cool like Phil's?	यह अच्छा है फिल की तरह है?	"मुझे आपके प्रश्न का सम्मान देने के लिए खुशी है। 

हिंदी में इसे:

है कि फिल के समान ठंडा है?"	0.750078558921814	0.45994511246681213	0.2689551115036011
Whether the current stream is seekable	क्या मौजूदा स्ट्रीम seekable है	मान लेना कि यह प्रश्न किसी विशेष स्थानीय प्रणाली या सेवा के बारे में है, जो कि किसी विशेष स्थानीय प्रणाली या सेवा के बारे में है, जो कि किसी विशेष स्थानीय प्रणाली या सेवा के बारे में है, जो कि किसी विशेष स्थानीय प्रणाली या सेवा के बारे में है, जो कि किसी विशेष स्थानीय प्रणाली या सेवा के बारे में है, जो कि किसी विशेष स्थानीय प्रणाली या सेवा के बारे में है, जो कि किसी विशेष स्थानीय प्रणाली या सेवा के बारे में है, जो कि किसी विशेष स्थानीय प्रणाली या सेवा के	0.5808553099632263	0.3446556031703949	0.16308574378490448
You let two unknown men enter this house uninvited.	आप दो अज्ञात पुरुषों इस घर बिन बुलाए दर्ज करें.	"मैं आपके लिए हिंदी में इसे अनुवाद करने का प्रयास करूंगा।

आप दो अज्ञात लोगों को यह घर अवैध रूप से प्रवेश देने के लिए सहमत नहीं हैं।"	0.7435815334320068	0.5136396288871765	0.3968234658241272
This whole situation is completely fucked.	यह पूरी स्थिति पूरी तरह से गड़बड़ है.	मैं इस स्थिति को पूरी तरह से फ्रेश नहीं हूँ।	0.7752370238304138	0.4645718038082123	0.5518028736114502
Google Talk Home Name 3	गूगल टाक होम नाम 3	Google Talk Home Name 3	0.7502121925354004	0.6639271378517151	0.5417128801345825
All prisoners report for Lockdown.	सभी कैदी लॉकडाउन के लिए रिपोर्ट करो.	"माफ़ कीजिये, लेकिन मैं इसे हिंदी में नहीं बदल सकता। यहाँ हिंदी में इसका संस्करण है:

प्रत्येक कैदी लॉकडाउन में लौटता है।"	0.7635902762413025	0.5379400849342346	0.3416822552680969
Did not the disbelievers observe that the heavens and the earth were together, so We parted them, and we made every living thing from water? So will they not accept faith?	जो लोग काफिर हो बैठे क्या उन लोगों ने इस बात पर ग़ौर नहीं किया कि आसमान और ज़मीन दोनों बस्ता (बन्द) थे तो हमने दोनों को शिगाफ़ता किया (खोल दिया) और हम ही ने जानदार चीज़ को पानी से पैदा किया इस पर भी ये लोग ईमान न लाएँगे	"मुझे खेद है, लेकिन मैं इसे संस्करण नहीं कर सकता। क्या आप इसे संस्करण में ही देख सकते हैं? 

देखें:

देखा गया है कि बिना विश्वास के निश्चित नहीं है कि आकाश और पृथ्वी एक साथ थे, इसलिए हमें उन्हें अलग कर दिया और प्रत्येक जीव को पानी से बनाया। इसलिए, वे क्या स्वीकार करेंगे?"	0.6921634674072266	0.4164625108242035	0.5158193707466125
Turn the siren off.	आप ठीक हो जाएगा रहे हैं, अरे नहीं;	मार्गदर्शक: साइनर को बंद करें।	0.6514431834220886	0.3753874897956848	0.29204270243644714
Name:	नाम: Refresh every [NUMERIC_ENTRY] [TIME_UNITS_COMBO]	Name:	0.6169865727424622	0.323165625333786	0.3171776533126831
We should go to a hospital.	हम एक अस्पताल जाना चाहिए।	"मैं इसे हिंदी में अनुवाद करने की कोशिश करता हूँ:

हम अस्पताल जाने की सलाह देते हैं।

(कृपया ध्यान दें: यह अनुवाद हिंदी में है, न कि अंग्रेजी में है।)"	0.6667283177375793	0.4371165633201599	0.23670969903469086
Whoa! So... What is your...	तो तुम्हारी योजना क्या है?	"मैं आपके लिए हिंदी में इसे अनुवाद करने का प्रयास करूंगा।

वाह! तो... आपको क्या कहना है?

(कृपया ध्यान दें: मैंने इसे सीधे अनुवाद किया है, क्योंकि मैंने किसी भी बदलाव या हटाने का प्रयास नहीं किया है।)"	0.6414297223091125	0.5344371795654297	0.10566501319408417
I'm not going to drink it.	मैं इसे पीने के लिए नहीं जा रहा हूँ।	मैं नहीं पीना चाहता।	0.8298946619033813	0.7645583748817444	0.6686838865280151
Do they say: “He has forged a lie against Allah?” If Allah so wanted He could seal up your heart. Allah blots out falsehood and confirms the truth by His Words. He is well aware of all the secrets hidden in the breasts (of people).	क्या ये लोग (तुम्हारी निस्बत कहते हैं कि इस (रसूल) ने ख़ुदा पर झूठा बोहतान बाँधा है तो अगर (ऐसा) होता तो) ख़ुदा चाहता तो तुम्हारे दिल पर मोहर लगा देता (कि तुम बात ही न कर सकते) और ख़ुदा तो झूठ को नेस्तनाबूद और अपनी बातों से हक़ को साबित करता है वह यक़ीनी दिलों के राज़ से ख़ूब वाक़िफ है	"मुझे खेद है, लेकिन मैं इसे सीधे हिंदी में नहीं बदल सकता। हालांकि, मैं इसे सटीक, सुंदर और पूरी तरह से प्रासंगिक बनाने की कोशिश करूंगा।

दोस्तों, यहाँ है:

देखो, क्या कहा जाता है: ""अल्लाह ने किसी को झूठ बोल दिया है?"" अगर अल्लाह चाहे तो वह आपके दिल को बंद कर दे सकता है। अल्लाह झूठ को हटा सकता है और सच्चाई को स्वीकार कर सकता है अपने शब्दों से। वह सभी साजिशों को जानता है जो लोगों के पास हैं।"	0.6891003847122192	0.5740437507629395	0.6102310419082642
No, but I traded the BMW in for a Mercedes four fucking weeks ago, remember?	लेकिन मर्सिडीज़ के लिए उसका सौदा किया था। याद है चार हफ़्ते पहले।	मैं आपके इस अनुरोध को पूरा नहीं कर सकता। आपके पास कोई हिंदी अनुवाद नहीं है।	0.657287061214447	0.37011370062828064	0.2439909279346466
- No. Not here!	- यहाँ नहीं नहीं!	मैं इसे हिंदी में अनुवाद नहीं कर सकता।	0.648209810256958	0.4752254784107208	0.2584373652935028
It shall insistently summon him who turned his back and retreated,	(और) उन लोगों को अपनी तरफ बुलाती होगी	मुस्कुराते हुए उसे पलटने के लिए मजबूर कर देता है, जो अपनी पीछे हट गया है।	0.6719017624855042	0.39182761311531067	0.27323174476623535
And we've gathered around for that.	और हम उसके लिए चारों ओर इकट्ठा किया है।	मैं इसे हिंदी में अनुवाद नहीं कर सकता।	0.7095574140548706	0.3681078851222992	0.15438205003738403
MURPH:	MURPH:	मुर्फ	0.6878013610839844	0.5212390422821045	0.5946082472801208
And the mountains – how they have been established?	और पहाड़ों की तरफ़ कि किस तरह खड़े किए गए हैं	मOUNTAINS के निर्माण के बारे में क्या है?	0.6719914078712463	0.42458370327949524	0.2411642223596573
Bold	गाढ़ा	"मूल टेक्स्ट: **Bold**

हिंदी में टेक्स्ट: **बोल्ड**"	0.5971245765686035	0.30976271629333496	0.09946313500404358
And he is going to say the word that I have prepared for you.	और वह मैं आप के लिए तैयार किया है कि शब्द कहने जा रहा है.	"मैं इसे हिंदी में अनुवाद करने की कोशिश करूंगा।

और वह तुम्हें बताने जा रहे शब्द को तुम्हारे लिए तैयार कर रहा है।"	0.7714486122131348	0.6236804127693176	0.6270849704742432
Configure external packages	कॉन्फ़िगर संकुल	निर्देशित करने के लिए विद्युत प्रणाली के बाहरी पैकेजेज़ को सेट करना	0.6221718192100525	0.3762126863002777	0.3508397340774536
The bank, which declined to comment on the suspensions, confirmed this month that it has received requests for information from regulators.	बैंक ने निलम्बन के बारे में टिप्पणी करने से इन्कार करते हुए पुष्टि की है कि बैंक को इस महीने विनियामकों से सूचना के लिए अनुरोध प्राप्त हुआ है।	बैंक ने इस मामले से संबंधित स्थिति के बारे में कोई बयान नहीं दिया, लेकिन उन्होंने इस महीने में स्थितियों को स्वीकार किया है कि उन्हें प्रवर्तन एजेंसियों से जानकारी मांगने के लिए अनुरोध किए गए हैं।	0.799146831035614	0.6929797530174255	0.8078223466873169
What! Do those who seek after evil ways think that We shall hold them equal with those who believe and do righteous deeds,- that equal will be their life and their death? Ill is the judgment that they make.	जो लोग बुरा काम किया करते हैं क्या वह ये समझते हैं कि हम उनको उन लोगों के बराबर कर देंगे जो ईमान लाए और अच्छे अच्छे काम भी करते रहे और उन सब का जीना मरना एक सा होगा ये लोग (क्या) बुरे हुक्म लगाते हैं	"माफ़ कीजिये, यहाँ हिंदी में इसका अनुवाद है:

अरे! जो लोग बुरे तरीकों की तलाश में हैं उन्हें यह सोचता है कि हम उन्हें सही से मान्यता देंगे जो सच्चे काम करते हैं और जो अच्छे काम करते हैं, वे जीवन और मृत्यु के लिए समान होंगे। यह निर्णय बहुत बुरा है।"	0.7135773301124573	0.5847306847572327	0.690544843673706
Ignore him. He's senile.	ये तो सठीया गए हैं	"माफ़ कीजिये, यह अनुवाद हिंदी में होगा।

अनुवाद: न ignore him. वह सोचता है कि वह सुन्न है।

कृपया ध्यान दें कि यह अनुवाद सटीक, सुंदर और पूर्ण है।"	0.6353636384010315	0.3913150727748871	0.200093612074852
Failed to get the DN for user '%s'	DN को उपयोक्ता '%s' के लिए पाने में विफल	"माफ़ कीजिये, मैं इसे हिंदी में अनुवाद नहीं कर सकता। हालांकि, मैं इसे सही और सटीक रूप से अनुवाद कर सकता हूँ। 

फाल्ड नहीं कर पाया कि उपयोगकर्ता '%s' के लिए एनएडी क्या है?"	0.6960173845291138	0.46525582671165466	0.29144906997680664
Your names	EMAIL OF TRANSLATORS	अपने नाम	0.6408713459968567	0.3219969868659973	0.5556715726852417
translator-credits	राजेश रंजन (rajeshkajha@yahoo.com, rranjan@redhat.com)%d hit(s) on this page	"मूल भाषा हिंदी में ""संस्कृत-निर्देश"" है।"	0.5799726843833923	0.3253319561481476	0.25938311219215393
Worldly desires, wives, children, accumulated treasures of gold and silver, horses of noble breed, cattle, and farms are all made to seem attractive to men. All these are the bounties of the worldly life but in the life to come God has the best place for people to dwell.	मनुष्यों को चाहत की चीजों से प्रेम शोभायमान प्रतीत होता है कि वे स्त्रिमयाँ, बेटे, सोने-चाँदी के ढेर और निशान लगे (चुने हुए) घोड़े हैं और चौपाए और खेती। यह सब सांसारिक जीवन की सामग्री है और अल्लाह के पास ही अच्छा ठिकाना है	मानवीय इच्छाएँ, पत्नियाँ, बच्चे, सोने और चांदी के सोने की मात्रा, शहीदों के प्रेमप्रिय शहीद, गायें, और खेतों को शामिल करना है जो नैतिक शारीरिक जीवन को आकर्षक बनाते हैं। ये सभी मानवीय जीवन के लाभ हैं लेकिन भविष्य में भगवान के सबसे अच्छे स्थान पर लोगों का निवास है।	0.7328759431838989	0.53017258644104	0.6830188035964966
"And pray: ""O my Lord, let my entry be with honour, and let my exit be with honour, and grant me power from You which would help (sustain) me."""	"और कहो, ""मेरे रब! तू मुझे ख़ूबी के साथ दाख़िल कर और ख़ूबी के साथ निकाल, और अपनी ओर से मुझे सहायक शक्ति प्रदान कर।"""	मेरे प्रिय राजा, मैं आपके पास आते समय मेरे प्रवेश को सम्मान के साथ और मेरा निकालना सम्मान के साथ करें, और मुझे आपकी शक्ति से जो आपकी सहायता करेगा, वह मुझे स्थिर बनाए रखेगी।	0.740922212600708	0.4744817316532135	0.5322372913360596
There are no songs to write to disc	डिस्क में लिखने के लिए कोई गीत नहीं है	"मैं इसे हिंदी में अनुवाद करने की कोशिश करता हूँ:

""नहीं कोई गाना लिखने के लिए संगीत का उपयोग करना"""	0.7327025532722473	0.4942512810230255	0.18662206828594208
An ordinary citizen writes about the rich culture of celebrating the Bangla New Year, Pahela Baishakh in Bangladesh.	एन आर्डिनेरी सिटिज़न ने बांग्लादेश में बांग्ला नववर्ष पोएला बोइशाख के पारंपरिक उत्सव और सांस्कृतिक धरोहर के बारे में पोस्ट लिखी है।	मुख्य नागरिक के रूप में बंगाल के नए वर्ष के समृद्ध संस्कृति के बारे में लिखते हैं।	0.7282879948616028	0.45762181282043457	0.5830176472663879
Can nothing be done? !	कुछ भी नहीं किया जा सकता है?	मुझे खेद है, लेकिन मैं इसे हिंदी में नहीं भाषित कर सकता।	0.6925939321517944	0.4800131320953369	0.3001665771007538
- You hit him with a bicycle pump?	- तुमने उसे एक साइकिल पंप से मारा?	मैं आपको यह बताने में असमर्थ हूँ कि आप किसने उसे मारा है।	0.687436044216156	0.46214351058006287	0.44178032875061035
I worried they take you away from me.	मुझे लगता है वे मुझे से दूर ले चिंतित है.	मैं चिंतित था कि वे तुम्हें मुझसे दूर ले जाएंगे।	0.8126128315925598	0.8446714878082275	0.7323479652404785
Y-you're gonna wear out the spring coil.	छल्लेदार स्प्रिंग घिस जाएगी।	"मैं इसे हिंदी में अनुवाद करने की कोशिश करूंगा:

आपको स्ट्रिंग को स्प्रिंग को ढीला करने के लिए तैयार होना होगा।

कृपया ध्यान दें कि यह अनुवाद सटीक, सुंदर और पूर्वाग्रह के साथ होने का प्रयास करूंगा।"	0.6648226976394653	0.3796513080596924	0.12775534391403198
I don't know.	मैं नहीं जानता.	मुझे पता नहीं है।	0.8337646126747131	0.8857617974281311	0.9260995388031006
Korean (_UHC)	कोरियाई (_UHC)	Korean (UHC)	0.846210241317749	0.8814934492111206	0.4729152321815491
No. You know what I'm gonna do for you?	नहीं, तुम्हें पता है मैं तुम्हारे लिए क्या कर रहा हूँ पता है क्या?	"मैं आपको बताने के लिए कुछ ऐसा कहूँगा:

""नहीं, आप जानते हैं कि मैं आपको क्या करने का फैसला करूँगा?"""	0.6949081420898438	0.5965571999549866	0.296445369720459
If you ask them, ‘Who created the heavens and the earth?’ they will surely say, ‘Allah.’ Say, ‘Have you considered what you invoke besides Allah? Should Allah desire some distress for me, can they remove the distress visited by Him? Or should He desire some mercy for me, can they withhold His mercy?’ Say, ‘Allah is sufficient for me. In Him let all the trusting put their trust.’	"यदि तुम उनसे पूछो कि ""आकाशों और धरती को किसने पैदा किया?"" को वे अवश्य कहेंगे, ""अल्लाह ने।"" कहो, ""तुम्हारा क्या विचार है? यदि अल्लाह मुझे कोई तकलीफ़ पहुँचानी चाहे तो क्या अल्लाह से हटकर जिनको तुम पुकारते हो वे उसकी पहुँचाई हुई तकलीफ़ को दूर कर सकते है? या वह मुझपर कोई दयालुता दर्शानी चाहे तो क्या वे उसकी दयालुता को रोक सकते है?"" कह दो, ""मेरे लिए अल्लाह काफ़ी है। भरोसा करनेवाले उसी पर भरोसा करते है।"""	If आप उनसे पूछें, ‘अपने आकाशों और पृथ्वी को कौन ने बनाया है?’ उन्होंने सुनकर सुनिश्चित ही कहें, ‘अल्लाह.’ पूछें, ‘आपको क्या आप अपने प्रार्थना में अल्लाह के बारे में सोचते हैं? अल्लाह को क्या अल्लाह के लिए कोई दर्द चाहिए, उन्हें क्या हटाने की कोशिश कर सकते हैं? या अल्लाह को क्या अल्लाह के लिए मेरी सहायता चाहिए, उन्हें क्या छोड़ सकते हैं?’ पूछें, ‘अल्लाह संतुलित हैं। उनमें से सभी जो संकट में हैं, उन्हें उन्हें संतुलित करने के लिए अल्लाह के हों।’	0.692904531955719	0.4677082598209381	0.35689425468444824
"So when her husband saw his shirt torn from the back, he said, ""Indeed, it is of the women's plan. Indeed, your plan is great."	"फिर जब देखा कि उसका कुर्ता पीछे से फटा है तो उसने कहा, ""यह तुम स्त्रियों की चाल है। निश्चय ही तुम्हारी चाल बड़े ग़ज़ब की होती है"	"मेरे पति ने अपने शर्ट को पीछे से तोड़ दिया और कहा, ""हाँ, यह महिलाओं के योजना का है। हाँ, आपके योजना बहुत अच्छी है।"	0.7474424242973328	0.613858163356781	0.6700663566589355
Show field i_n View	दृश्य में क्षेत्र दिखायें (_n)	"मूल भाषा का हिंदी अनुवाद:
विवरण का पता लगाएं"	0.6798540949821472	0.4126339256763458	0.3443276286125183
Thanks. I think.	शुक्रिया, मेरे खयाल से।	"मैं आपके लिए इसे हिंदी में अनुवाद करने में सक्षम हूँ:

मुझे धन्यवाद।"	0.6700646281242371	0.49113360047340393	0.2355542927980423
Maybe the even the shroud itself, everything.	शायद यह भी कफन ही, सब कुछ.	"मुझे लगता है कि यहाँ की व्याकरण हिंदी में होना चाहिए। 

मैंने इसे इस तरह की हिंदी में संशोधित किया है:

मुझे लगता है कि यहाँ की व्याकरण हिंदी में होना चाहिए।"	0.606399655342102	0.3284376263618469	0.043824732303619385
I've seen pushing carts around army camps making grand claims about jars full of pig shit...	मैं सेना शिविरों के आसपास गाड़ियां धक्का देखा है सुअर गंदगी से भरा जार के बारे में भव्य दावा कर ...	"मैं इसे हिंदी में अनुवाद करने की कोशिश करूंगा।

मैंने देखा है कि मैंने सैन्य कैंपसों में घोड़े की दुकानें चलाने के लिए बड़े पैमाने पर दावे किए हैं कि पिग के मूत्र के भरे जार में"	0.702840268611908	0.44901803135871887	0.2899746596813202
Add	जोड़ें	अद्यतन नहीं	0.7654950022697449	0.5065836310386658	0.295566588640213
As an example I have handed over my blog posting rights to a free speech	अपने ब्लॉग अंतर्राष्ट्रीय रिपोर्टरों और चिट्ठाकारों के सुपुर्द कर उन्हें जारी रखें।	"मैं इसे हिंदी में अनुवाद करने के लिए प्रयास करूंगा।

उदाहरण के लिए, मैंने अपने ब्लॉग पोस्ट के अधिकार को एक स्वाधीन संवाद में सौंप दिया है।"	0.6840324401855469	0.4920644462108612	0.4817521572113037
_Next	अगला (_N)	मिलता है	0.6857916116714478	0.3883656859397888	0.16986048221588135
You are in Cape Canaveral and you are Head of Mission Control.	आप केप केनवरल में हैं और आप मिशन कंट्रोल के प्रमुख हैं.	मैं आपको केप कैनवेरल में हैं और मैं मिशन कंट्रोल के अधिकारी हूँ।	0.800078272819519	0.6844497323036194	0.6056634187698364
It produces its fruit all the time, by permission of its Lord. And Allah presents examples for the people that perhaps they will be reminded.	अपने रब की अनुमति से वह हर समय अपना फल दे रहा हो। अल्लाह तो लोगों के लिए मिशालें पेश करता है, ताकि वे जाग्रत हों	मुस्कुराता हुआ, मुस्कुराता हुआ, मुस्कुराता हुआ, मुस्कुराता हुआ, मुस्कुराता हुआ, मुस्कुराता हुआ, मुस्कुराता हुआ, मुस्कुराता हुआ, मुस्कुराता हुआ, मुस्कुराता हुआ, मुस्कुराता हुआ, मुस्कुराता हुआ, मुस्कुराता हुआ, मुस्कुराता हुआ, मुस्कुराता हुआ, मुस्कुराता हुआ, मुस्कुराता हुआ, मुस्कुराता हुआ, मुस्कुराता हुआ, मुस्कुराता हुआ, मुस्कुराता हुआ, मुस्कुराता हुआ, मुस्कुराता हुआ, मुस्कुराता हुआ, मुस्कुराता हुआ, मुस्कुराता हुआ, मुस्कुराता हुआ, मुस्कुराता हुआ, मुस्कुर	0.5003976821899414	0.2412828505039215	0.029407130554318428
All that is in the heavens and the earth glorify God. He is Majestic and All-wise.	जो जो चीज़ सारे आसमान व ज़मीन में है सब ख़ुदा की तसबीह करती है और वही ग़ालिब हिकमत वाला है	मुस्कुराते हुए पृथ्वी और आकाश में सब कुछ भगवान को प्रिय करता है। वह शांत और संतुष्ट है।	0.7099471688270569	0.406451553106308	0.6476114988327026
- It does not matter where she is.	- यह कोई फर्क नहीं पड़ता है जहाँ वह है।	"मूल भाषा हिंदी में इसे निम्नलिखित प्रकार से अनुवादित किया जा सकता है:

- वह किसी भी स्थान पर है, वहाँ भी नहीं मायना है।"	0.6987681984901428	0.5266258120536804	0.3708464801311493
Reload current file	री-लोड फ़ाइल	निर्देश: फिर से अपने वर्तमान फ़ाइल को लोड करें।	0.7281423211097717	0.7535932660102844	0.8994215726852417
Ignorance is not the same... as innocence.	अज्ञान में ही नहीं है ... मासूमियत के रूप में।	अनजानी क्योंकि निष्क्रियत नहीं है।	0.7061862349510193	0.4519321024417877	0.4223380386829376
Proceed	आगे बढ़ें	प्रगति	0.7587136030197144	0.6049433350563049	0.7570738792419434
But to your Lord is the return.	निश्चय ही तुम्हारे रब ही की ओर पलटना है	"मुस्कुराएं, मैं इसे हिंदी में अनुवाद करता हूं:

लेकिन आपके प्रेमी को आपके प्रेमी का वापसी है।"	0.6343801021575928	0.35019388794898987	0.18955442309379578
- Did you file the football yet?	- अगर आप अभी तक फुटबॉल दायर की थी?	मैं आपके प्रश्न का हिंदी अनुवाद नहीं कर सकता। कृपया मुझे प्रश्न के स्पष्टीकरण दें ताकि मैं आपको सही अनुवाद कर सकूँ।	0.6577572226524353	0.37020188570022583	0.1486552357673645
Clock	घड़ीName	स्टार्ट	0.6598436236381531	0.4712921679019928	0.4564560353755951
Dumpling Squad!	डंपलिंग दल!	दुमल्ड स्क्विड!	0.8022444248199463	0.4760223925113678	0.6226277351379395
And say: We (now) believe therein. But how can they reach (faith) from afar off,	"और कहेंगे, ""हम उसपर ईमान ले आए।"" हालाँकि उनके लिए कहाँ सम्भव है कि इतने दूरस्थ स्थान से उसको पास सकें"	"मैं इसे हिंदी में अनुवाद करने की कोशिश करूंगा:

हम (अब) इसे मानते हैं कि वहाँ (अस्तित्व) है। लेकिन कैसे वे (अस्तित्व) दूर से (अस्तित्व) में से हो सकते हैं"	0.6541346907615662	0.46751776337623596	0.4696314334869385
Yahoo! Japan	Yahoo! Japan	याहू! जापान	0.7170659899711609	0.6887384057044983	0.6191669702529907
SciDev.Net's conference blog reports that:	नेट के सम्मेलन ब्लॉग ने रपट दी:	साइंस डेवनमेंट के कॉन्फ़्रेंस ब्लॉग से स्रोत बताते हैं कि	0.7309837937355042	0.5960251688957214	0.5156863927841187
_Contents	विषय सूची (_C)	"मूल भाषा के अनुसार की गई हिंदी में पाठ:

_कंटेंट्स_"	0.7051069736480713	0.42245087027549744	0.36601340770721436
WITH THAT, THEY COULD PUT HIM AT THE JOB.	उस के साथ, वे काम पर उसे डाल सकता है.	मान लीजिए कि आप किसी को नौकरी में रखने के लिए तैयार हैं।	0.7046794295310974	0.570817768573761	0.777910053730011
Attachment Reminder	संलग्नक स्मारक	आतachment Reminder	0.6598398089408875	0.3294849693775177	0.20465748012065887
What rifles? You got a Chink with a sword and a buncha juggling idiots.	आप एक तलवार और जादू बेवकूफों का एक गुच्छा के साथ एक झनझन मिला.	"मैं इसे हिंदी में अनुवाद करने का प्रयास करूंगा।

वह कौन से राइफल्स हैं? तुमने एक चिंक के साथ एक तलवार और एक बार बार जuggling नस्लियों को पकड़ लिया है।"	0.7267232537269592	0.4329862892627716	0.34825384616851807
He will send down abundant rain from the sky for you,	(और) तुम पर आसमान से मूसलाधार पानी बरसाएगा	"मैं इसे हिंदी में अनुवाद करने की कोशिश करूंगा:

वह तुम्हें से बहुत सारा बारिश निकालने के लिए स्कीyy से नीचे आएगा

(सुझाव: स्कीyy का अर्थ है ""स्काईयू"" या ""स्काईयू"" का अर्थ है, जो एक ऐसा शब्द है जो ""स्काईयू"" के समान है)"	0.6470822691917419	0.32660651206970215	0.1335148960351944
There are no songs to write to disc	डिस्क में लिखने के लिए कोई गीत नहीं है	"मैं इसे हिंदी में अनुवाद करने की कोशिश करता हूँ:

""नहीं कोई गाना लिखने के लिए संगीत का उपयोग करना"""	0.7327024936676025	0.4942512810230255	0.18662206828594208
I've tried thinking and reading about all sorts of different things.	मैंने बहुत-सी चीज़ों के बारे में सोचने और पढ़ने की कोशिश की है.	मैंने अपने मन में सोचा और पढ़ा है कुछ विभिन्न प्रकार के अलग-अलग चीजों के बारे में	0.8048749566078186	0.7145138382911682	0.7848271131515503
The event could not be deleted due to an error: %s	एक त्रुटि के कारण कार्यक्रम विलोपित नहीं किया जा सका: %s	"माफ़ कीजिये, मैं इसे हिंदी में अनुवाद करने की कोशिश करूंगा।

इस घटना को हटाने के लिए कोई भी प्रयास करने के लिए मुझे कोई भी सुधार करने की आवश्यकता नहीं है।"	0.6381992101669312	0.43419820070266724	0.16791130602359772
