Source_Dialogue	Reference	MT	BERTScore_F1	COMET	COMTAIL
All prisoners report for Lockdown.	सभी कैदी लॉकडाउन के लिए रिपोर्ट करो.	लॉकडाउन के लिए सभी ग्रीफर लॉकर में प्रतिबंधित लोग होते हैं।	0.8134501576423645	0.5198038220405579	0.48161789774894714
Did not the disbelievers observe that the heavens and the earth were together, so We parted them, and we made every living thing from water? So will they not accept faith?	जो लोग काफिर हो बैठे क्या उन लोगों ने इस बात पर ग़ौर नहीं किया कि आसमान और ज़मीन दोनों बस्ता (बन्द) थे तो हमने दोनों को शिगाफ़ता किया (खोल दिया) और हम ही ने जानदार चीज़ को पानी से पैदा किया इस पर भी ये लोग ईमान न लाएँगे	जिन्होंने अनद्विल्य विश्वेता को देखा कि हम जो कुछ भी करते हैं, वो कि कुछ नहीं होता कि हमें किसी भी तरह से लगता नहीं नहीं भी लगता है कि हमें किसी भी तरह से लगता नहीं नहीं भी लगता है कि हमें किसी भी तरह से लगता नहीं लगता है	0.6543201208114624	0.2942928373813629	0.18486273288726807
Turn the siren off.	आप ठीक हो जाएगा रहे हैं, अरे नहीं;	सीनर को बंद कर दें।	0.6626424789428711	0.4165601432323456	0.44293013215065
Name:	नाम: Refresh every [NUMERIC_ENTRY] [TIME_UNITS_COMBO]	प्रोफ़ाइल:	0.5940211415290833	0.29122450947761536	0.2679256796836853
We should go to a hospital.	हम एक अस्पताल जाना चाहिए।	हमें अस्पताल जाना चाहिए।	0.9462459087371826	0.9403135180473328	0.9146668910980225
Whoa! So... What is your...	तो तुम्हारी योजना क्या है?	प्ल, तुम्हें यह बात सुनाई देगी कि...	0.6967735290527344	0.4799528419971466	0.14145007729530334
I'm not going to drink it.	मैं इसे पीने के लिए नहीं जा रहा हूँ।	मैं नहीं ड्रिंक रहा हूँ।	0.843963086605072	0.6199257969856262	0.5893584489822388
Do they say: “He has forged a lie against Allah?” If Allah so wanted He could seal up your heart. Allah blots out falsehood and confirms the truth by His Words. He is well aware of all the secrets hidden in the breasts (of people).	क्या ये लोग (तुम्हारी निस्बत कहते हैं कि इस (रसूल) ने ख़ुदा पर झूठा बोहतान बाँधा है तो अगर (ऐसा) होता तो) ख़ुदा चाहता तो तुम्हारे दिल पर मोहर लगा देता (कि तुम बात ही न कर सकते) और ख़ुदा तो झूठ को नेस्तनाबूद और अपनी बातों से हक़ को साबित करता है वह यक़ीनी दिलों के राज़ से ख़ूब वाक़िफ है	पूरी सूचना सही से बताई जा सकती है।	0.6291573643684387	0.25408607721328735	0.29436129331588745
No, but I traded the BMW in for a Mercedes four fucking weeks ago, remember?	लेकिन मर्सिडीज़ के लिए उसका सौदा किया था। याद है चार हफ़्ते पहले।	नो, लेकिन मैं बीएमवी को एमएससी के लिए ट्रेडेड कर दिया था आप दो दिन पहले यह बात बता रहे थे	0.7115678787231445	0.5128352046012878	0.4098946154117584
- No. Not here!	- यहाँ नहीं नहीं!	अरे अरे!	0.7392967343330383	0.5261428952217102	0.5358383655548096
It shall insistently summon him who turned his back and retreated,	(और) उन लोगों को अपनी तरफ बुलाती होगी	यह सुनिश्चित करने वाला होगा कि वह जिस समय से वापस है वही जिस दृष्टिकोण से वापस है वही जिस दृष्टिकोण से वापस है वही जिस दृष्टिकोण से वापस है वही जिस दृष्टिकोण से वापस है वही जिस दृष्टिकोण से वापस है वही जिस दृष्टिकोण से वापस है वही जिस दृष्टिकोण से वापस है वही जिस दृष्टिकोण से वापस है वही जिस दृष्टिकोण से वापस है वही जिस दृष्टिकोण से वापस है वही जिस दृष्टिकोण से वापस है वही जिस दृष्टिकोण से वापस है वही जिस दृष्टिकोण से वापस है वही जिस दृष्टिकोण से वापस है वही जिस दृष	0.5682880282402039	0.2565813362598419	0.04350118339061737
And we've gathered around for that.	और हम उसके लिए चारों ओर इकट्ठा किया है।	और हम सभी इका रहे तुम सभे ने!	0.712498128414154	0.35202234983444214	0.10347668826580048
MURPH:	MURPH:	ये है मॉर्फ:	0.6974407434463501	0.5627297163009644	0.5957190990447998
And the mountains – how they have been established?	और पहाड़ों की तरफ़ कि किस तरह खड़े किए गए हैं	और उन चीज़ों के बारे में क्या है जो प्रायदव के पर्वतों से हैं?	0.733843207359314	0.475506454706192	0.6110529899597168
Bold	गाढ़ा	पढ़िया	0.8873680830001831	0.43609973788261414	0.7244772911071777
And he is going to say the word that I have prepared for you.	और वह मैं आप के लिए तैयार किया है कि शब्द कहने जा रहा है.	और वे कुछ भी बताएँ जो मैंने पहले तो नहीं सोची।	0.7334579229354858	0.4678443968296051	0.45173242688179016
Configure external packages	कॉन्फ़िगर संकुल	कक्षाएँ बाहर निर्मित कार्यों से संबंधित होने चाहिए	0.6256689429283142	0.47282323241233826	0.38782602548599243
The bank, which declined to comment on the suspensions, confirmed this month that it has received requests for information from regulators.	बैंक ने निलम्बन के बारे में टिप्पणी करने से इन्कार करते हुए पुष्टि की है कि बैंक को इस महीने विनियामकों से सूचना के लिए अनुरोध प्राप्त हुआ है।	बैंक, जिसने कुछ प्रतिक्रियाएँ कहीं कि उसे कुछ प्रतिक्रियाएँ कहीं, ने इस बारे में कुछ स्पष्टीकरण दी है.	0.689880907535553	0.38312435150146484	0.46178102493286133
What! Do those who seek after evil ways think that We shall hold them equal with those who believe and do righteous deeds,- that equal will be their life and their death? Ill is the judgment that they make.	जो लोग बुरा काम किया करते हैं क्या वह ये समझते हैं कि हम उनको उन लोगों के बराबर कर देंगे जो ईमान लाए और अच्छे अच्छे काम भी करते रहे और उन सब का जीना मरना एक सा होगा ये लोग (क्या) बुरे हुक्म लगाते हैं	अरे, क्या वे जो हद तक लालच व्यवहार कर रहे हैं वोी बात से सहमत हूँ कि जो लोग हद तक लालच व्यवहार कर रहे हैं वोी बात से सहमत हूँ कि जो लोग हद तक लालच व्यवहार कर रहे हैं वोी बात से सहमत हूँ कि जो लोग हद तक लालच व्यवहार कर रहे हैं वोी बात से सहमत हूँ कि जो लोग हद तक लालच व्यवहार कर रहे हैं वोी बात से सहमत हूँ कि जो लोग हद तक लालच व्यवहार कर रहे हैं वोी बात से सहमत हूँ कि जो लोग हद तक लालच व्यवहार कर रहे हैं वोी बात से सहमत हूँ कि जो लोग हद तक लालच व्यवहार कर रहे हैं वोी बात से	0.586671769618988	0.354356586933136	0.0705442875623703
Ignore him. He's senile.	ये तो सठीया गए हैं	Ignore him. वे सेंलर हैं।	0.6696380972862244	0.4449150264263153	0.4934591054916382
Failed to get the DN for user '%s'	DN को उपयोक्ता '%s' के लिए पाने में विफल	यूज़र के लिए एनएआई की डीएन के लिए अनुरोध	0.7206141948699951	0.4858050048351288	0.4675425589084625
Your names	EMAIL OF TRANSLATORS	आपके नाम	0.6161525249481201	0.3830074965953827	0.659494161605835
translator-credits	राजेश रंजन (rajeshkajha@yahoo.com, rranjan@redhat.com)%d hit(s) on this page	पाठ-प्रवृत्ति-स्वाताना	0.5509817600250244	0.3336440622806549	0.19058476388454437
Worldly desires, wives, children, accumulated treasures of gold and silver, horses of noble breed, cattle, and farms are all made to seem attractive to men. All these are the bounties of the worldly life but in the life to come God has the best place for people to dwell.	मनुष्यों को चाहत की चीजों से प्रेम शोभायमान प्रतीत होता है कि वे स्त्रिमयाँ, बेटे, सोने-चाँदी के ढेर और निशान लगे (चुने हुए) घोड़े हैं और चौपाए और खेती। यह सब सांसारिक जीवन की सामग्री है और अल्लाह के पास ही अच्छा ठिकाना है	यह जीवन के worldly जुनून और प्रेम के बारे में है। यह जीवन के प्रति लोगों को आकर्षक बनाते हैं और उन्हें ऐसा भी लगता है कि यह जीवन का सबसे अच्छा तरीके से रूपांग है।	0.7057318091392517	0.380069762468338	0.3518144488334656
"And pray: ""O my Lord, let my entry be with honour, and let my exit be with honour, and grant me power from You which would help (sustain) me."""	"और कहो, ""मेरे रब! तू मुझे ख़ूबी के साथ दाख़िल कर और ख़ूबी के साथ निकाल, और अपनी ओर से मुझे सहायक शक्ति प्रदान कर।"""	"और प्रार्थना: ""हे प्रिय-देवा, मेरे प्रवेश को मेरी परवाह के साथ साथ, मेरी परवाह के साथ ही मुझे शक्ति देने वाले से प्राप्त करना होगा।"	0.7457966804504395	0.44566094875335693	0.407215416431427
There are no songs to write to disc	डिस्क में लिखने के लिए कोई गीत नहीं है	अरे वो लिखने के लिए नहीं हो सकते कि तुम वो लिखने के लिए भी नहीं हो सकते	0.7104735374450684	0.35551008582115173	0.1185532659292221
An ordinary citizen writes about the rich culture of celebrating the Bangla New Year, Pahela Baishakh in Bangladesh.	एन आर्डिनेरी सिटिज़न ने बांग्लादेश में बांग्ला नववर्ष पोएला बोइशाख के पारंपरिक उत्सव और सांस्कृतिक धरोहर के बारे में पोस्ट लिखी है।	बांग्ला न्यू यार्ड की समृद्ध संस्कृति की प्रशंसा के लिए बांग्ला	0.6891238689422607	0.43434759974479675	0.18039923906326294
Can nothing be done? !	कुछ भी नहीं किया जा सकता है?	क्या भी किया जा सकता है?	0.90470290184021	0.836338996887207	0.726192831993103
- You hit him with a bicycle pump?	- तुमने उसे एक साइकिल पंप से मारा?	- हिल करने वाले की बाइक पंप के साथ क्या हुआ?	0.7795730233192444	0.4561213254928589	0.5402193665504456
I worried they take you away from me.	मुझे लगता है वे मुझे से दूर ले चिंतित है.	मैं चिंता करता हूँ कि वे आपको मुझसे दूर नहीं कर देते तो कुछ है।	0.7755096554756165	0.5447868704795837	0.4622504711151123
Y-you're gonna wear out the spring coil.	छल्लेदार स्प्रिंग घिस जाएगी।	आपको स्प्रिंग कोइल को चिकनाई पर ध्यान देने की आवश्यकता है.	0.7491385340690613	0.4100777208805084	0.447759747505188
I don't know.	मैं नहीं जानता.	पूछने के बारे में।	0.7346921563148499	0.4019598662853241	0.19667507708072662
Korean (_UHC)	कोरियाई (_UHC)	कोरियाई (_UHC_)	0.9775812029838562	0.9714104533195496	0.7839089632034302
No. You know what I'm gonna do for you?	नहीं, तुम्हें पता है मैं तुम्हारे लिए क्या कर रहा हूँ पता है क्या?	No. आप जानते हैं मैं किसी को क्या कर रहा हूँ?	0.7487919926643372	0.6389055848121643	0.5202693343162537
If you ask them, ‘Who created the heavens and the earth?’ they will surely say, ‘Allah.’ Say, ‘Have you considered what you invoke besides Allah? Should Allah desire some distress for me, can they remove the distress visited by Him? Or should He desire some mercy for me, can they withhold His mercy?’ Say, ‘Allah is sufficient for me. In Him let all the trusting put their trust.’	"यदि तुम उनसे पूछो कि ""आकाशों और धरती को किसने पैदा किया?"" को वे अवश्य कहेंगे, ""अल्लाह ने।"" कहो, ""तुम्हारा क्या विचार है? यदि अल्लाह मुझे कोई तकलीफ़ पहुँचानी चाहे तो क्या अल्लाह से हटकर जिनको तुम पुकारते हो वे उसकी पहुँचाई हुई तकलीफ़ को दूर कर सकते है? या वह मुझपर कोई दयालुता दर्शानी चाहे तो क्या वे उसकी दयालुता को रोक सकते है?"" कह दो, ""मेरे लिए अल्लाह काफ़ी है। भरोसा करनेवाले उसी पर भरोसा करते है।"""	"अगर आप उनसे कहती हो कि ‘गोददल के कलाकार हैं वे कौन हैं?’ उन्होंने कहा, ‘सभी भगवान का कलाकार हैं वे कौन हैं?’
और अगर वे कहें, ‘अगर भगवान का कलाकार है वो कौन हैं?’ उन्हें यह भी पता हो सकता है कि कौन से भगवान का कलाकार हैं वो कौन हैं।"	0.6443309187889099	0.3737684190273285	0.3338383436203003
"So when her husband saw his shirt torn from the back, he said, ""Indeed, it is of the women's plan. Indeed, your plan is great."	"फिर जब देखा कि उसका कुर्ता पीछे से फटा है तो उसने कहा, ""यह तुम स्त्रियों की चाल है। निश्चय ही तुम्हारी चाल बड़े ग़ज़ब की होती है"	यह तब होता कि पुरुष की पत्नी के पास सिर से गिरा हो जे उसके लिए असली समस्या नहीं हो कि वह सिर से गिरा हो जे.	0.6603047251701355	0.2963917553424835	0.20563505589962006
Show field i_n View	दृश्य में क्षेत्र दिखायें (_n)	प्रदर्शन की सूचना दिखाएँ	0.7693349719047546	0.4867723882198334	0.6425958871841431
Thanks. I think.	शुक्रिया, मेरे खयाल से।	अधिकार्यता: मुझे लगता है ठीक ऐसा हो सकता है।	0.6483228206634521	0.44398215413093567	0.3116343319416046
Maybe the even the shroud itself, everything.	शायद यह भी कफन ही, सब कुछ.	शायद ही हो के यहाँ इसका प्रयोग होता है, वह भी.	0.7741446495056152	0.38542440533638	0.09750764071941376
I've seen pushing carts around army camps making grand claims about jars full of pig shit...	मैं सेना शिविरों के आसपास गाड़ियां धक्का देखा है सुअर गंदगी से भरा जार के बारे में भव्य दावा कर ...	मैंने सुना कि जारियों में कारी करने वाले लोग बड़े प्रचलित कार्यों के लिए जारी किए जाते हैं...	0.7255587577819824	0.36443081498146057	0.3132956624031067
Add	जोड़ें	जो भी हो,	0.7344375252723694	0.4456370770931244	0.27360498905181885
As an example I have handed over my blog posting rights to a free speech	अपने ब्लॉग अंतर्राष्ट्रीय रिपोर्टरों और चिट्ठाकारों के सुपुर्द कर उन्हें जारी रखें।	चूँसे यहाँ एक उदाहरण देने वाला हूँ - एक गैर-राजनीतिक गोपनीयता के साथ हूँ।	0.6544266939163208	0.41908887028694153	0.3865642249584198
_Next	अगला (_N)	सर्वोत्तम	0.6681301593780518	0.5234062075614929	0.56390380859375
You are in Cape Canaveral and you are Head of Mission Control.	आप केप केनवरल में हैं और आप मिशन कंट्रोल के प्रमुख हैं.	आप कप कैनेवाल में हैं और आप मिशन कंट्रोल क center की हैं।	0.8529895544052124	0.6126406788825989	0.3717922568321228
It produces its fruit all the time, by permission of its Lord. And Allah presents examples for the people that perhaps they will be reminded.	अपने रब की अनुमति से वह हर समय अपना फल दे रहा हो। अल्लाह तो लोगों के लिए मिशालें पेश करता है, ताकि वे जाग्रत हों	यह अपने पेड़ को हमेशा बनाए रखने के लिए अनुमति प्राप्त करता है। और हाल ही, ईश्वर ने ऐसी पीढ़ियों में से एक शिक्षाप्रदान करने वाले एक पेड़ को हमेशा बनाए रखने के लिए अनुमति प्राप्त करना आवश्यक नहीं है और इसका पालन करना आवश्यक नहीं है।	0.6849322319030762	0.3979804217815399	0.3597911596298218
All that is in the heavens and the earth glorify God. He is Majestic and All-wise.	जो जो चीज़ सारे आसमान व ज़मीन में है सब ख़ुदा की तसबीह करती है और वही ग़ालिब हिकमत वाला है	अभी भी ये सब गाते हैं और गाते हैं हो प्रेमी गाते हैं। वे सभी गाते हैं हो प्रेमी गाते हैं।	0.6366139650344849	0.24605020880699158	0.11940263211727142
- It does not matter where she is.	- यह कोई फर्क नहीं पड़ता है जहाँ वह है।	- उसमें भी नहीं अंतर है.	0.7836655974388123	0.5363686084747314	0.33424338698387146
Reload current file	री-लोड फ़ाइल	रिफाइल करें	0.7485191226005554	0.6428009867668152	0.6903241872787476
Ignorance is not the same... as innocence.	अज्ञान में ही नहीं है ... मासूमियत के रूप में।	अपूर्ण ज्ञान की तुलना मेंगिनी से भी बेहतर नहीं हो सकता है.	0.7225713133811951	0.4406433403491974	0.4390544891357422
Proceed	आगे बढ़ें	प्रक्रिया	0.7226733565330505	0.5545310378074646	0.5862102508544922
But to your Lord is the return.	निश्चय ही तुम्हारे रब ही की ओर पलटना है	लेकिन आपके पास वापस आने का भी तरीका है।	0.6372976303100586	0.5484934449195862	0.7030596733093262
- Did you file the football yet?	- अगर आप अभी तक फुटबॉल दायर की थी?	- क्या तुमने फुटबॉल का रिकॉर्ड जमा कर दिया?	0.8029937744140625	0.6795494556427002	0.6151379942893982
Clock	घड़ीName	स्टेशन	0.686407744884491	0.5119998455047607	0.5635162591934204
Dumpling Squad!	डंपलिंग दल!	डुमpling स्वामी!	0.778416097164154	0.5312113165855408	0.4661921262741089
And say: We (now) believe therein. But how can they reach (faith) from afar off,	"और कहेंगे, ""हम उसपर ईमान ले आए।"" हालाँकि उनके लिए कहाँ सम्भव है कि इतने दूरस्थ स्थान से उसको पास सकें"	और कहें: हम (अब) विश्वास करते हैं लेकिन यह ज्ञा के रूप में उन स्थानों से भी हो सकती है.	0.7065701484680176	0.4965626299381256	0.6282767057418823
Yahoo! Japan	Yahoo! Japan	यॉ! जापान	0.7543869018554688	0.6197860836982727	0.600456714630127
SciDev.Net's conference blog reports that:	नेट के सम्मेलन ब्लॉग ने रपट दी:	चीज़ डिवेल.एन्टिटिव्स का कॉन्फ़रेंस ब्लॉग रिपोर्ट बताता है कि:	0.7286702394485474	0.5595152974128723	0.39711517095565796
_Contents	विषय सूची (_C)	अन्य	0.6907736659049988	0.5224037766456604	0.5880370736122131
WITH THAT, THEY COULD PUT HIM AT THE JOB.	उस के साथ, वे काम पर उसे डाल सकता है.	यह, तो उन्होंने काम पर लेागा |	0.7570623755455017	0.4712865650653839	0.2866877615451813
Attachment Reminder	संलग्नक स्मारक	अनुवर्तित सूचना	0.760261058807373	0.5492478013038635	0.7944155931472778
What rifles? You got a Chink with a sword and a buncha juggling idiots.	आप एक तलवार और जादू बेवकूफों का एक गुच्छा के साथ एक झनझन मिला.	यह कौन से? आप की चिंग से क्या है? आप एक सिरे से लड़ा चुके लोगों ने जो है, वह इस तरह हो सकती है कि आप इसको समझ कर बैठ सकते हैं।	0.6887382864952087	0.3372141420841217	0.24714629352092743
He will send down abundant rain from the sky for you,	(और) तुम पर आसमान से मूसलाधार पानी बरसाएगा	उन्होंगें देश से विशालु वर्ष की क्षमा प्राप्त जल स्रोत से आपको जीवन की यात्रा में जो जल स्रोत प्राप्त करने योग्य हैं, वे सभी हैं।	0.6589368581771851	0.3231574296951294	0.11471690237522125
There are no songs to write to disc	डिस्क में लिखने के लिए कोई गीत नहीं है	अरे वो लिखने के लिए नहीं हो सकते कि तुम वो लिखने के लिए भी नहीं हो सकते	0.7104735374450684	0.35551008582115173	0.1185532659292221
I've tried thinking and reading about all sorts of different things.	मैंने बहुत-सी चीज़ों के बारे में सोचने और पढ़ने की कोशिश की है.	मैं सोच रहा था और मैंने ऐसी कई चीज़ें पढ़ी थीं।	0.7976233959197998	0.7084497213363647	0.7650220990180969
The event could not be deleted due to an error: %s	एक त्रुटि के कारण कार्यक्रम विलोपित नहीं किया जा सका: %s	"अद्यतन किया जा सकता है:
अनुपस्थिति में गलती के कारण: %s"	0.76869797706604	0.4848492443561554	0.3766537010669708
The past three have seen hundreds of new blogs and forums.	पिछले तीन वर्षों में सैकड़ों नए ब्लॉग और फ़ोरम बने हैं.	बहुत सारे लोगों ने hundreds of नये ब्लॉग और फ़ोर्म स्थापित किए हैं।	0.8396238088607788	0.7660236954689026	0.5939562320709229
The door was open, and he saw this crazy woman in the bathtub.	दरवाजा खुला था, और उसने बाथ टब में उस पागल औरत को देखा.	पीछे खुला था, और वह ने इस बिल्डिंग के डॉक्टर को इस क्रूरी महिला की जान-बाज़ार में स्थित एक डॉक्टर की भूमिका के बारे में	0.7547736167907715	0.3455284535884857	0.2244769185781479
You're late, pretty boy.	तुम देर से, सुंदर लड़के हैं.	प्रिय जी, आप परेशानी किये, खास तौर पर परेशानी की बात है।	0.7086352705955505	0.3435332179069519	0.3736569583415985
And I don't want to work with you.	और मैं तुम्हारे साथ काम करने के लिए नहीं करना चाहती.	और मैं चाहता नहीं कि मैं आपसे काम ले सके.	0.8346064686775208	0.6560343503952026	0.5948978662490845
Battery at warning level	बैटरी चेतावनी स्तर पर हैComment	बैटरी चेतावनी स्तर पर सावधान	0.863313615322113	0.8293315172195435	0.6582573652267456
Let me hear a massive cheer for getting Climate Camp 2009 started!	मुझे ज़ोर से हर्षध्वनी सुनाई देनी चाहिए, क्लाइमेट कैम्प 2009 को आरम्भ करने के लिए	मैं सुनने के लिए विशाली शिरोधा के लिए क्लाइमैक 2009 की शुरुआत करने के लिए एक बड़ी संगिनी की संगिनी की संगिनी की संगिनी की संगिनी की संगिनी की संगिनी की संगिनी की संगिनी की संगिनी की संगिनी की संगिनी की संगिनी की संगिनी की संगिनी की संगिनी की संगिनी की संगिनी की संगिनी की संगिनी की संगिनी की संगिनी की संगिनी की संगिनी की संगिनी की संगिनी की संगिनी की संगिनी की संगिनी की संगिनी की संगिनी की संगिनी की संगिनी की संगिनी की संगिनी की संगिन	0.5900546312332153	0.26175424456596375	0.1035190224647522
_Image	छवि (_I)	अंग	0.7045245170593262	0.5553010106086731	0.575196385383606
Open the selected image with a different application	चयनित छवि भिन्न अनुप्रयोग से खोलें	चुने गए विषय के लिए किसी अन्य प्रोग्राम को ओपन करें	0.7154080867767334	0.5830017924308777	0.7441319823265076
Your creation and your upraising are as but as a single soul. God is All-hearing, All-seeing.	तुम सबका पैदा करना और फिर (मरने के बाद) जिला उठाना एक शख्स के (पैदा करने और जिला उठाने के) बराबर है बेशक ख़ुदा (तुम सब की) सुनता और सब कुछ देख रहा है	आपकी संस creation और आपकी अपवाद आपकी एक स sole एक ही व्यक्ति के रूप में हैं। ईश्वर एक हears, एक ही देखरेखी हैं।	0.64008629322052	0.27643483877182007	0.20267289876937866
"""And O my people! I fear for you a Day when there will be Mutual calling (and wailing),-"	और ऐ मेरी क़ौम के लोगो! मुझे तुम्हारे बारे में चीख़-पुकार के दिन का भय है,	और ओ मेरी लोग! मैं चिंता की बात कर रहा हूँ कि एक दिन हमें साथ आ रहे लोगों के संकल्प (और सांगते) सुनने की सुविधा होगी।	0.6905909776687622	0.4750346839427948	0.4633110761642456
If Hasan Khan's security has been compromised, then it is a very serious matter.	अगर हसन खान की सुरक्षा के साथ समझौता किया गया है तो यह बहुत गंभीर बात है।	अगर हसैन खान की सुरक्षा में कमी हुई तो उसे बहुत ज़्यादा गंभीरता से जोड़ा दिया जाना चाहे तो काफ़ी है।	0.7888882160186768	0.5685343146324158	0.6176829934120178
He said: Lo! I fain would marry thee to one of these two daughters of mine on condition that thou hirest thyself to me for (the term of) eight pilgrimages. Then if thou completest ten it will be of thine own accord, for I would not make it hard for thee. Allah willing, thou wilt find me of the righteous.	(और इनमें दोनों बातें पायी जाती हैं तब) शुएब ने कहा मै चाहता हूँ कि अपनी दोनों लड़कियों में से एक के साथ तुम्हारा इस (महर) पर निकाह कर दूँ कि तुम आठ बरस तक मेरी नौकरी करो और अगर तुम दस बरस पूरे कर दो तो तुम्हारा एहसान और मै तुम पर मेहनत मशक्क़त भी डालना नही चाहता और तुम मुझे इन्शा अल्लाह नेको कार आदमी पाओगे	यह कहा: लो, मैं तुम्हारे लिए दस लोगों को गृहस्था करने के लिए कहा।	0.6682204008102417	0.3582359552383423	0.17773020267486572
You got paint on you.	तुम्हारे रंग लग गया है.	आपके पेंसल पर चम्मच थोड़ा गिरा था.	0.7198528051376343	0.33000612258911133	0.21808409690856934
Hello, my name is Dick Hallorann.	नमस्ते, मेरा नाम डिक हैलोरन है.	हैलो, मेरा नाम डिक हॉलोरनन है।	0.8972678184509277	0.9463900327682495	0.931674063205719
