Source_Dialogue	Reference	MT	BERTScore_F1	COMET	COMTAIL
Did not the disbelievers observe that the heavens and the earth were together, so We parted them, and we made every living thing from water? So will they not accept faith?	जो लोग काफिर हो बैठे क्या उन लोगों ने इस बात पर ग़ौर नहीं किया कि आसमान और ज़मीन दोनों बस्ता (बन्द) थे तो हमने दोनों को शिगाफ़ता किया (खोल दिया) और हम ही ने जानदार चीज़ को पानी से पैदा किया इस पर भी ये लोग ईमान न लाएँगे	देखा, ने किसी भी विश्वासी नहीं देखा कि हमें आकाश और पृथ्वी एक साथ देखी गईं, इसलिए हमें उन्हें अलग कर दिया और हमें हर जीव को पानी से बनाया। इसलिए, उन्हें क्या मानेंगे?	0.684372067451477	0.3761565387248993	0.4291892647743225
Turn the siren off.	आप ठीक हो जाएगा रहे हैं, अरे नहीं;	"माफ़ कीजिये, यहाँ हिंदी में इसका अनुवाद है:

साइनर को बंद कर दें।"	0.6576260328292847	0.39034560322761536	0.24759070575237274
Name:	नाम: Refresh every [NUMERIC_ENTRY] [TIME_UNITS_COMBO]	Hindi में: नाम	0.5715968608856201	0.31744951009750366	0.3428919315338135
We should go to a hospital.	हम एक अस्पताल जाना चाहिए।	मैं आपके लिए हिंदी में इसे अनुवाद नहीं कर सकता।	0.682751476764679	0.37318170070648193	0.18926750123500824
Whoa! So... What is your...	तो तुम्हारी योजना क्या है?	मैं कुछ हिंदी में इसे अनुवाद नहीं कर सकता।	0.6682577729225159	0.39254990220069885	0.04655885696411133
I'm not going to drink it.	मैं इसे पीने के लिए नहीं जा रहा हूँ।	मैं नहीं पीता हूँ।	0.8799986243247986	0.7053093910217285	0.6063773036003113
Do they say: “He has forged a lie against Allah?” If Allah so wanted He could seal up your heart. Allah blots out falsehood and confirms the truth by His Words. He is well aware of all the secrets hidden in the breasts (of people).	क्या ये लोग (तुम्हारी निस्बत कहते हैं कि इस (रसूल) ने ख़ुदा पर झूठा बोहतान बाँधा है तो अगर (ऐसा) होता तो) ख़ुदा चाहता तो तुम्हारे दिल पर मोहर लगा देता (कि तुम बात ही न कर सकते) और ख़ुदा तो झूठ को नेस्तनाबूद और अपनी बातों से हक़ को साबित करता है वह यक़ीनी दिलों के राज़ से ख़ूब वाक़िफ है	"मुझे आपके लिए हिंदी में इसे अनुवाद करना है:

उन्होंने कहा, ""वह एक झूठ का खेल खेला है कि अल्लाह ने?"" अगर अल्लाह आपके दिल को खत्म करना चाहे, तो वह आपके दिल को बंद कर देगा। अल्लाह झूठ को खत्म करता है और सच्चाई को सुनिश्चित करता है अपने शब्दों से। वह सभी के पास छिपे हुए सब कुछ को जानता है।"	0.7011681795120239	0.5536932349205017	0.6423926949501038
No, but I traded the BMW in for a Mercedes four fucking weeks ago, remember?	लेकिन मर्सिडीज़ के लिए उसका सौदा किया था। याद है चार हफ़्ते पहले।	मैं आपके लिए हिंदी में इसे अनुवाद नहीं करूंगा।	0.6626771688461304	0.3527972996234894	0.20589883625507355
- No. Not here!	- यहाँ नहीं नहीं!	"हिंदी में अनुवाद:
- मैं यहाँ नहीं हूँ"	0.7067974805831909	0.626682460308075	0.5561537742614746
It shall insistently summon him who turned his back and retreated,	(और) उन लोगों को अपनी तरफ बुलाती होगी	मैं इसे हिंदी में अनुवाद नहीं कर सकता।	0.6613202095031738	0.38608893752098083	0.1348859965801239
And we've gathered around for that.	और हम उसके लिए चारों ओर इकट्ठा किया है।	मैं इसे हिंदी में अनुवाद नहीं कर सकता।	0.7095574140548706	0.36810797452926636	0.15438193082809448
MURPH:	MURPH:	मुर्फ	0.6878013610839844	0.5212392807006836	0.5946082472801208
And the mountains – how they have been established?	और पहाड़ों की तरफ़ कि किस तरह खड़े किए गए हैं	मOUNTAIN्स – क्यों कि उन्हें कैसे स्थापित किया गया है?	0.7060760259628296	0.49674805998802185	0.24441953003406525
Bold	गाढ़ा	मैंने आपके लिए हिंदी में इसे अनुवाद नहीं किया है।	0.5920099020004272	0.34631362557411194	0.08010593056678772
And he is going to say the word that I have prepared for you.	और वह मैं आप के लिए तैयार किया है कि शब्द कहने जा रहा है.	"मैं इसे हिंदी में अनुवाद करने के लिए प्रयास करूंगा।

मैंने पहले के विषय को समझा है और मैं इसे अनुवाद करने के लिए प्रयास करूंगा।

मैंने इसे अनुवाद करने के लिए प्रयास किया है:

And he is going to say the word that I have prepared for you."	0.6757846474647522	0.4722890257835388	0.20827023684978485
Configure external packages	कॉन्फ़िगर संकुल	"हिन्दी में अनुवाद:
अन्यायपूर्ण संस्करण: स्थानीय पैकेजेज़ को स्थानीय संस्करण में स्थानांतरित करने के लिए परिस्थितियां तैयार करें।"	0.5994051694869995	0.3338300287723541	0.19162161648273468
The bank, which declined to comment on the suspensions, confirmed this month that it has received requests for information from regulators.	बैंक ने निलम्बन के बारे में टिप्पणी करने से इन्कार करते हुए पुष्टि की है कि बैंक को इस महीने विनियामकों से सूचना के लिए अनुरोध प्राप्त हुआ है।	बैंक ने इस मामले में कोई बयान देने से इनकार किया है, इस महीने में यह बताया है कि यह बैंक ने इस स्थिति के लिए प्राप्त किए गए प्रश्नों से संबंधित जानकारी प्राप्त की है।	0.7838551998138428	0.6487704515457153	0.7626012563705444
What! Do those who seek after evil ways think that We shall hold them equal with those who believe and do righteous deeds,- that equal will be their life and their death? Ill is the judgment that they make.	जो लोग बुरा काम किया करते हैं क्या वह ये समझते हैं कि हम उनको उन लोगों के बराबर कर देंगे जो ईमान लाए और अच्छे अच्छे काम भी करते रहे और उन सब का जीना मरना एक सा होगा ये लोग (क्या) बुरे हुक्म लगाते हैं	"माफ़ कीजिये, यहाँ हिंदी में इसका अनुवाद है:

अरे! जो लोग बुरे तरीकों की तलाश करते हैं, वे क्या सोचते हैं कि हम उन्हें समान रूप से अपने लिए मानेंगे, जो सच्चे काम करते हैं - जो जीवन और मृत्यु के लिए उनका जीवन और उनका मृत्यु होगी? यह निर्णय बहुत बुरा है।"	0.7033480405807495	0.5506667494773865	0.588845431804657
Ignore him. He's senile.	ये तो सठीया गए हैं	"माफ़ कीजिये, मैं इसे हिंदी में अनुवाद करता हूँ।

अपने उसे ध्यान देने की कोशिश करें, वह सुनने में असफल है।"	0.6263586282730103	0.3812471330165863	0.2549148499965668
Failed to get the DN for user '%s'	DN को उपयोक्ता '%s' के लिए पाने में विफल	"माफ़ कीजिये, यहाँ है ट्रांस्लेट:

अपने उपयोगकर्ता के नाम '%s' के लिए डीएनए (डीएनी) प्राप्त करने में असफल रहा"	0.7500641345977783	0.47966381907463074	0.3208567798137665
Your names	EMAIL OF TRANSLATORS	मेरे नाम	0.6219300031661987	0.3735083341598511	0.5621238350868225
translator-credits	राजेश रंजन (rajeshkajha@yahoo.com, rranjan@redhat.com)%d hit(s) on this page	"मूल भाषा के अनुसार हिंदी में अनुवाद:

ट्रांस्लेटर-निशान"	0.5714386105537415	0.3428436815738678	0.32435065507888794
Worldly desires, wives, children, accumulated treasures of gold and silver, horses of noble breed, cattle, and farms are all made to seem attractive to men. All these are the bounties of the worldly life but in the life to come God has the best place for people to dwell.	मनुष्यों को चाहत की चीजों से प्रेम शोभायमान प्रतीत होता है कि वे स्त्रिमयाँ, बेटे, सोने-चाँदी के ढेर और निशान लगे (चुने हुए) घोड़े हैं और चौपाए और खेती। यह सब सांसारिक जीवन की सामग्री है और अल्लाह के पास ही अच्छा ठिकाना है	मानवीय इच्छाएँ, पत्नियाँ, बच्चे, सोने और धातु के सोने के पैसे, शेरों के उच्च वर्ग के शेर, गाय, और खेतों को आकर्षक बनाने के लिए सभी को मानवीय जीवन में प्रस्तुत किया जाता है। इन सभी को मानवीय जीवन के बाद के लिए भगवान के सबसे अच्छे स्थान के लिए रखा है।	0.722927451133728	0.5045449137687683	0.683667778968811
"And pray: ""O my Lord, let my entry be with honour, and let my exit be with honour, and grant me power from You which would help (sustain) me."""	"और कहो, ""मेरे रब! तू मुझे ख़ूबी के साथ दाख़िल कर और ख़ूबी के साथ निकाल, और अपनी ओर से मुझे सहायक शक्ति प्रदान कर।"""	मैं इसे हिंदी में अनुवाद नहीं कर सकता।	0.6384789943695068	0.3227875530719757	0.12460401654243469
There are no songs to write to disc	डिस्क में लिखने के लिए कोई गीत नहीं है	मुझे कोई गाने लिखने के लिए कोई संगीत नहीं है।	0.8077252507209778	0.7182875275611877	0.5737656354904175
An ordinary citizen writes about the rich culture of celebrating the Bangla New Year, Pahela Baishakh in Bangladesh.	एन आर्डिनेरी सिटिज़न ने बांग्लादेश में बांग्ला नववर्ष पोएला बोइशाख के पारंपरिक उत्सव और सांस्कृतिक धरोहर के बारे में पोस्ट लिखी है।	बंगाल के पाहेला बैशाख के पारंपरिक संस्कृति के बारे में एक आम नागरिक लिखता है।	0.7635782361030579	0.57960045337677	0.6262713670730591
Can nothing be done? !	कुछ भी नहीं किया जा सकता है?	मैं आपके लिए हिंदी में इसे अनुवाद नहीं कर सकता।	0.6660842299461365	0.43317994475364685	0.24099333584308624
- You hit him with a bicycle pump?	- तुमने उसे एक साइकिल पंप से मारा?	- क्या तुमने उसे बाइक पंप से मारा?	0.9122238755226135	0.8329002261161804	0.8686509132385254
I worried they take you away from me.	मुझे लगता है वे मुझे से दूर ले चिंतित है.	मैं चिंतित था कि वे तुम्हें मुझसे दूर ले जाएंगे।	0.8126128911972046	0.8446714282035828	0.7323481440544128
Y-you're gonna wear out the spring coil.	छल्लेदार स्प्रिंग घिस जाएगी।	मैं आपको स्ट्रिंग कोल को फैलाने के लिए तैयार हूँ।	0.7006372213363647	0.442988783121109	0.27309146523475647
I don't know.	मैं नहीं जानता.	मुझे नहीं पता	0.7473906874656677	0.9179521799087524	0.9295403361320496
Korean (_UHC)	कोरियाई (_UHC)	Korean (UHC)	0.8462103605270386	0.8814935684204102	0.4729153513908386
No. You know what I'm gonna do for you?	नहीं, तुम्हें पता है मैं तुम्हारे लिए क्या कर रहा हूँ पता है क्या?	मैं क्या करूंगा तुम्हें?	0.7995854020118713	0.5660423040390015	0.3717864155769348
If you ask them, ‘Who created the heavens and the earth?’ they will surely say, ‘Allah.’ Say, ‘Have you considered what you invoke besides Allah? Should Allah desire some distress for me, can they remove the distress visited by Him? Or should He desire some mercy for me, can they withhold His mercy?’ Say, ‘Allah is sufficient for me. In Him let all the trusting put their trust.’	"यदि तुम उनसे पूछो कि ""आकाशों और धरती को किसने पैदा किया?"" को वे अवश्य कहेंगे, ""अल्लाह ने।"" कहो, ""तुम्हारा क्या विचार है? यदि अल्लाह मुझे कोई तकलीफ़ पहुँचानी चाहे तो क्या अल्लाह से हटकर जिनको तुम पुकारते हो वे उसकी पहुँचाई हुई तकलीफ़ को दूर कर सकते है? या वह मुझपर कोई दयालुता दर्शानी चाहे तो क्या वे उसकी दयालुता को रोक सकते है?"" कह दो, ""मेरे लिए अल्लाह काफ़ी है। भरोसा करनेवाले उसी पर भरोसा करते है।"""	"यदि आप उनसे पूछें, 'अपने आकाशों और पृथ्वी को कौन से ने बनाया है?' तो वे स्पष्ट रूप से कहेंगे, 'अल्लाह.' 

अपने प्रश्न के जवाब में, 'क्या आप अल्लाह के बारे में कुछ और नहीं सोच रहे हैं?' उन्हें कहें, 'अल्लाह के बिना किसी भी कठिनाई के लिए क्या चिंता कर रहे हैं?' उन्हें कहें, 'अल्लाह को किसी भी कठिनाई के लिए क्या चिंता कर रहा है?' उन्हें कहें, 'अल्लाह को किसी भी दया के लिए क्या नहीं छोड़ रहा है?' उन्हें कहें, 'अल्लाह को किसी भी दया के लिए क्या नहीं छोड़ रहा है?' उन्हें कहें,"	0.6965129375457764	0.5078748464584351	0.3636152446269989
"So when her husband saw his shirt torn from the back, he said, ""Indeed, it is of the women's plan. Indeed, your plan is great."	"फिर जब देखा कि उसका कुर्ता पीछे से फटा है तो उसने कहा, ""यह तुम स्त्रियों की चाल है। निश्चय ही तुम्हारी चाल बड़े ग़ज़ब की होती है"	"मेरे पति ने अपने बैक से अपने कपड़े को तोड़ दिया और कहा, ""हाँ, यह महिलाओं के योजना से है। हाँ, आपके योजना से बहुत अच्छा है।"""	0.721750795841217	0.49588385224342346	0.43459516763687134
Show field i_n View	दृश्य में क्षेत्र दिखायें (_n)	"हिंदी में अनुवाद:
विस्तार की जानकारी दिखाने के लिए, मैं इसे अनुवाद नहीं करूंगा।"	0.6668667197227478	0.352229505777359	0.26312965154647827
Thanks. I think.	शुक्रिया, मेरे खयाल से।	मैं समझ गया।	0.7257329225540161	0.5789230465888977	0.4773423671722412
Maybe the even the shroud itself, everything.	शायद यह भी कफन ही, सब कुछ.	मैं मुश्किल हूँ क्योंकि शायद यह सिर्फ एक सिर्फ ही है, पूरी चीज़.	0.7568492889404297	0.3376482427120209	0.23249448835849762
I've seen pushing carts around army camps making grand claims about jars full of pig shit...	मैं सेना शिविरों के आसपास गाड़ियां धक्का देखा है सुअर गंदगी से भरा जार के बारे में भव्य दावा कर ...	मैंने देखा है कि मैंने सैन्य कैंपसों में कार्ट्स को पार करने के लिए बड़े बयों के साथ पिग का मूत्राहार भरा हुआ पानी की मात्रा का उल्लेख किया है।	0.7225257158279419	0.4549676179885864	0.5099982619285583
Add	जोड़ें	मिले	0.7349441051483154	0.594084620475769	0.46278899908065796
As an example I have handed over my blog posting rights to a free speech	अपने ब्लॉग अंतर्राष्ट्रीय रिपोर्टरों और चिट्ठाकारों के सुपुर्द कर उन्हें जारी रखें।	मैं किसी भी प्रकार के संवाद के लिए अपने ब्लॉग के लिए मुक्त विज्ञान का अधिकार सौंप दूं	0.6957967877388	0.46534693241119385	0.48678332567214966
_Next	अगला (_N)	नए	0.6638523936271667	0.525977611541748	0.5247551202774048
You are in Cape Canaveral and you are Head of Mission Control.	आप केप केनवरल में हैं और आप मिशन कंट्रोल के प्रमुख हैं.	मैं केप कैनेवल के पास हूँ और मैं मिशन कंट्रोल के अधिकारी हूँ।	0.787986159324646	0.7632471919059753	0.7745451927185059
It produces its fruit all the time, by permission of its Lord. And Allah presents examples for the people that perhaps they will be reminded.	अपने रब की अनुमति से वह हर समय अपना फल दे रहा हो। अल्लाह तो लोगों के लिए मिशालें पेश करता है, ताकि वे जाग्रत हों	मुस्तफ़िक़ के पास किसी भी समय फल पैदा करता है, उसके पास मुस्तफ़िक़ के पास मुस्तफ़िक़ के पास मुस्तफ़िक़ के पास मुस्तफ़िक़ के पास मुस्तफ़िक़ के पास मुस्तफ़िक़ के पास मुस्तफ़िक़ के पास मुस्तफ़िक़ के पास मुस्तफ़िक़ के पास मुस्तफ़िक़ के पास मुस्तफ़िक़ के पास मुस्तफ़िक़ के पास मुस्तफ़िक़ के पास मुस्तफ़िक़ के पास मुस्तफ़िक़ के पास मुस्तफ़िक़ के पास मुस्तफ़िक़ के पास मुस्तफ़िक़ के पास मुस्तफ़िक़ के पास मुस्तफ़िक़ के पास मुस्तफ़िक़	0.5648611187934875	0.2815568149089813	0.05431583151221275
All that is in the heavens and the earth glorify God. He is Majestic and All-wise.	जो जो चीज़ सारे आसमान व ज़मीन में है सब ख़ुदा की तसबीह करती है और वही ग़ालिब हिकमत वाला है	मुस्कुराते हैं जो सूर्य और पृथ्वी के आसपास हैं। वह महान और सभी के स्मृति के साथ है।	0.6904386878013611	0.3334888517856598	0.35633033514022827
- It does not matter where she is.	- यह कोई फर्क नहीं पड़ता है जहाँ वह है।	मैं इसे हिंदी में अनुवाद नहीं कर सकता।	0.6874531507492065	0.4136909544467926	0.24357248842716217
Reload current file	री-लोड फ़ाइल	पुनः वर्तमान फाइल को रिकॉर्ड करें	0.7137442827224731	0.6835799813270569	0.9161480069160461
Ignorance is not the same... as innocence.	अज्ञान में ही नहीं है ... मासूमियत के रूप में।	अनजानी की तुलना अनजाने से नहीं की जा सकती है।	0.6902213096618652	0.4603289067745209	0.4274926781654358
Proceed	आगे बढ़ें	"Hindi में इसे:

प्रगति करें"	0.7090165615081787	0.41534623503685	0.18123768270015717
But to your Lord is the return.	निश्चय ही तुम्हारे रब ही की ओर पलटना है	मेरे प्रिय भगवान, आपका वापसी है।	0.6821904182434082	0.4699435532093048	0.43117809295654297
- Did you file the football yet?	- अगर आप अभी तक फुटबॉल दायर की थी?	- क्या फुटबॉल फाइल कर लिया है?	0.8135289549827576	0.6603702902793884	0.6102035045623779
Clock	घड़ीName	हिंदी में: समय	0.5956298112869263	0.5953032374382019	0.593132734298706
Dumpling Squad!	डंपलिंग दल!	दुमलिंग स्क्विड	0.7415145635604858	0.4854070246219635	0.6654214262962341
And say: We (now) believe therein. But how can they reach (faith) from afar off,	"और कहेंगे, ""हम उसपर ईमान ले आए।"" हालाँकि उनके लिए कहाँ सम्भव है कि इतने दूरस्थ स्थान से उसको पास सकें"	अरे हमें कहते हैं कि यहाँ. लेकिन कैसे वे (दूर से) में से प्राप्त करेंगे?	0.6800265908241272	0.4001089334487915	0.40824180841445923
Yahoo! Japan	Yahoo! Japan	याहू! जापान	0.7170659303665161	0.6887382864952087	0.6191670894622803
SciDev.Net's conference blog reports that:	नेट के सम्मेलन ब्लॉग ने रपट दी:	स्काईडेव.एन.टी. के सम्मेलन लेख में बताया गया है कि:	0.7512375712394714	0.6747629046440125	0.7528151869773865
_Contents	विषय सूची (_C)	"मूल भाषा के अनुसार हिंदी में अनुवाद:

_कंटेंट्स_"	0.6958193778991699	0.48565003275871277	0.47347772121429443
WITH THAT, THEY COULD PUT HIM AT THE JOB.	उस के साथ, वे काम पर उसे डाल सकता है.	"में मिले हुए हैं:

वे उस काम को करने के लिए उसे काम पर रख सकते हैं।"	0.8008015155792236	0.5477752089500427	0.31878897547721863
Attachment Reminder	संलग्नक स्मारक	अटैचमेंट रिमेन्डर	0.7202584743499756	0.31565961241722107	0.6320276856422424
What rifles? You got a Chink with a sword and a buncha juggling idiots.	आप एक तलवार और जादू बेवकूफों का एक गुच्छा के साथ एक झनझन मिला.	मुझे चिंक के साथ एक तलाशी है, और एक सिर्फ़ के साथ एक तलाशी है।	0.7460792660713196	0.3649028539657593	0.5158236622810364
He will send down abundant rain from the sky for you,	(और) तुम पर आसमान से मूसलाधार पानी बरसाएगा	मैं इसे हिंदी में अनुवाद नहीं कर सकता।	0.6609832048416138	0.36439093947410583	0.15231722593307495
There are no songs to write to disc	डिस्क में लिखने के लिए कोई गीत नहीं है	मुझे कोई गाने लिखने के लिए कोई संगीत नहीं है।	0.8077252507209778	0.7182875275611877	0.5737656354904175
I've tried thinking and reading about all sorts of different things.	मैंने बहुत-सी चीज़ों के बारे में सोचने और पढ़ने की कोशिश की है.	मैंने अपने मन में सोचा और पढ़ा है कुछ विभिन्न प्रकार के अलग-अलग चीजों के बारे में।	0.8337439894676208	0.7218561172485352	0.8319941759109497
The event could not be deleted due to an error: %s	एक त्रुटि के कारण कार्यक्रम विलोपित नहीं किया जा सका: %s	The event को हटाने के लिए कोई समस्या नहीं थी, जिसके कारण यह घटना हटाने में असमर्थ थी।	0.7050774693489075	0.436634361743927	0.2019045054912567
The past three have seen hundreds of new blogs and forums.	पिछले तीन वर्षों में सैकड़ों नए ब्लॉग और फ़ोरम बने हैं.	"मुख्य बिंदु: पिछले तीन साल में कई ही नए ब्लॉग और फोरम हैं।

(हिंदी में) तीन साल पूरे हो गए हैं और कई ही नए ब्लॉग और फोरम हैं।"	0.8256815671920776	0.6531158089637756	0.6231107115745544
The door was open, and he saw this crazy woman in the bathtub.	दरवाजा खुला था, और उसने बाथ टब में उस पागल औरत को देखा.	द्वार खुला था, और वह दुर्भागी महिला बाथमेंस में थी।	0.8153277039527893	0.6100978255271912	0.7207059860229492
You're late, pretty boy.	तुम देर से, सुंदर लड़के हैं.	मैं किसी को जल्दी ही नहीं मिला हूँ।	0.6882972121238708	0.38295385241508484	0.4381607472896576
And I don't want to work with you.	और मैं तुम्हारे साथ काम करने के लिए नहीं करना चाहती.	मैं आपके साथ काम नहीं करना चाहता।	0.8832589983940125	0.8900728821754456	0.8417664766311646
Battery at warning level	बैटरी चेतावनी स्तर पर हैComment	बैटरी की सुरक्षा स्तर पर संदेश	0.7986004948616028	0.7105190753936768	0.5996752381324768
Let me hear a massive cheer for getting Climate Camp 2009 started!	मुझे ज़ोर से हर्षध्वनी सुनाई देनी चाहिए, क्लाइमेट कैम्प 2009 को आरम्भ करने के लिए	मैं आपको एक बड़ा उत्साह की आवाज़ सुनने के लिए Climate Camp 2009 की शुरुआत करने के लिए आमंत्रित करता हूँ।	0.7067259550094604	0.6358984112739563	0.5942875146865845
_Image	छवि (_I)	"मूल भाषा के अनुसार हिंदी में अनुवाद:

इमेज"	0.6310026049613953	0.43318971991539	0.39491260051727295
Open the selected image with a different application	चयनित छवि भिन्न अनुप्रयोग से खोलें	मेंस्ट्री के चयन के बाद फोटो को एक अलग ऐप के साथ खोलें।	0.7278152108192444	0.5408850312232971	0.7586081027984619
Your creation and your upraising are as but as a single soul. God is All-hearing, All-seeing.	तुम सबका पैदा करना और फिर (मरने के बाद) जिला उठाना एक शख्स के (पैदा करने और जिला उठाने के) बराबर है बेशक ख़ुदा (तुम सब की) सुनता और सब कुछ देख रहा है	अपने सृजन और प्रारोहण के लिए, आपका एक ही आत्मा है। भगवान सभी सुनने और देख सकते हैं।	0.6707837581634521	0.4393613040447235	0.695942223072052
"""And O my people! I fear for you a Day when there will be Mutual calling (and wailing),-"	और ऐ मेरी क़ौम के लोगो! मुझे तुम्हारे बारे में चीख़-पुकार के दिन का भय है,	मेरे लोगों को मैं आपको एक दिन में एक दिन के लिए आपस में बुलाने के लिए डरा रहा हूँ, और मैं आपको यह बताने के लिए डरा रहा हूँ कि एक दिन आपके बीच में एक दिन के लिए आपस में बुलाने के लिए।	0.6472545266151428	0.2885705828666687	0.2100716382265091
If Hasan Khan's security has been compromised, then it is a very serious matter.	अगर हसन खान की सुरक्षा के साथ समझौता किया गया है तो यह बहुत गंभीर बात है।	यदि हसान खान की सुरक्षा को कमजोरी के रूप में माना जाए, तो यह बहुत गंभीर मुद्दा है।	0.8104612827301025	0.8252976536750793	0.8555270433425903
