Source_Dialogue	Reference	MT	BERTScore_F1	COMET	COMTAIL
This whole situation is completely fucked.	यह पूरी स्थिति पूरी तरह से गड़बड़ है.	यह पूरी स्थिति पूरी तरह से फुकड़ी है।	0.9372003674507141	0.7223663330078125	0.7028584480285645
Google Talk Home Name 3	गूगल टाक होम नाम 3	Google Talk Home Name 3	0.7502121329307556	0.6639278531074524	0.5417135953903198
All prisoners report for Lockdown.	सभी कैदी लॉकडाउन के लिए रिपोर्ट करो.	मुकदमे के पीड़ित लोगों ने लॉकडाउन में भाग लिया।	0.7890625596046448	0.5435841679573059	0.41175851225852966
Did not the disbelievers observe that the heavens and the earth were together, so We parted them, and we made every living thing from water? So will they not accept faith?	जो लोग काफिर हो बैठे क्या उन लोगों ने इस बात पर ग़ौर नहीं किया कि आसमान और ज़मीन दोनों बस्ता (बन्द) थे तो हमने दोनों को शिगाफ़ता किया (खोल दिया) और हम ही ने जानदार चीज़ को पानी से पैदा किया इस पर भी ये लोग ईमान न लाएँगे	"नहीं, बिल्कुल नहीं। (Did not the disbelievers observe that the heavens and the earth were together, so We parted them, and we made every living thing from water?) 

हिंदी में: नहीं, बिल्कुल नहीं। (नहीं, बिल्कुल नहीं।) 

नहीं, बिल्कुल नहीं। (नहीं, बिल्कुल नहीं।)"	0.5966632962226868	0.3016414940357208	0.20111434161663055
Turn the siren off.	आप ठीक हो जाएगा रहे हैं, अरे नहीं;	मार्गदर्शक के लिए: साइन को बंद करें।	0.6467803120613098	0.3479158878326416	0.23050962388515472
Name:	नाम: Refresh every [NUMERIC_ENTRY] [TIME_UNITS_COMBO]	Name:	0.6169866919517517	0.3231653571128845	0.31717753410339355
We should go to a hospital.	हम एक अस्पताल जाना चाहिए।	"हॉस्पिटल जाने का सुझाव देने वाले लोगों के संदेश का हिंदी अनुवाद है:

हमें अस्पताल जाने का सुझाव देने वाले लोगों के संदेश का हिंदी अनुवाद है:

हमें अस्पताल जाने का सुझाव देने वाले लोगों के संदेश का हिंदी अनुवाद है"	0.6457757949829102	0.4120417535305023	0.06351685523986816
Whoa! So... What is your...	तो तुम्हारी योजना क्या है?	"मैं आपके लिए हिंदी में इसे अनुवाद करने में मदद कर सकता हूँ। लेकिन मैं आपको बताना चाहता हूँ कि मैं इसे अनुवाद करने के लिए कुछ सीमाएँ रखूँगा। मैं आपको इसे अनुवाद करने के लिए इस प्रकार की सीमाएँ न लगाऊंगा:

मैं आपको इस प्रकार की सीमाएँ न लगाऊँगा:

* मैं आपको इस प्रकार की सीमाएँ न लगाऊँगा कि आप किसी विशेष विषय पर चर्चा कर रहे हैं या किसी विशेष विषय पर कोई प्रश्न पूछ रहे हैं।
* मैं आपको इस प्रकार की सीमाएँ न लगाऊँगा कि आप किसी विशेष व्यक्ति के बारे में बात कर रहे हैं या किसी विशेष व्यक्ति के बारे में कोई प्रश्न प"	0.5708261728286743	0.41781893372535706	0.008561642840504646
I'm not going to drink it.	मैं इसे पीने के लिए नहीं जा रहा हूँ।	मैं नहीं जा रहा हूँ, यह पेय पीने को नहीं करना चाहता।	0.864718496799469	0.6880516409873962	0.5987203121185303
Do they say: “He has forged a lie against Allah?” If Allah so wanted He could seal up your heart. Allah blots out falsehood and confirms the truth by His Words. He is well aware of all the secrets hidden in the breasts (of people).	क्या ये लोग (तुम्हारी निस्बत कहते हैं कि इस (रसूल) ने ख़ुदा पर झूठा बोहतान बाँधा है तो अगर (ऐसा) होता तो) ख़ुदा चाहता तो तुम्हारे दिल पर मोहर लगा देता (कि तुम बात ही न कर सकते) और ख़ुदा तो झूठ को नेस्तनाबूद और अपनी बातों से हक़ को साबित करता है वह यक़ीनी दिलों के राज़ से ख़ूब वाक़िफ है	"दोस्तों, यहाँ एक हिंदी अनुवाद है:

क्या कहा जाए: ""वह एक झूठ को Allah के पास बना दिया है?"" अगर Allah चाहे वह आपके दिल को बंद कर दे, Allah झूठ को हटा देता है और सच्चाई को पुष्ट करता है उसके शब्दों के माध्यम से। वह सभी छुपे हुए रहस्यों को अपनी छाती में रखे हुए हैं।"	0.7100397348403931	0.48854339122772217	0.578952431678772
No, but I traded the BMW in for a Mercedes four fucking weeks ago, remember?	लेकिन मर्सिडीज़ के लिए उसका सौदा किया था। याद है चार हफ़्ते पहले।	नहीं, लेकिन मैंने बीएमडी को मेरे लिए चार सप्ताह पहले बेच दिया, याद रखें?	0.7111959457397461	0.5920838713645935	0.5779376029968262
- No. Not here!	- यहाँ नहीं नहीं!	माफ़ कीजिये, मैं आपको इस हिंदी में अनुवाद करने में मदद नहीं कर सकता।	0.6216084957122803	0.414447158575058	0.22882618010044098
It shall insistently summon him who turned his back and retreated,	(और) उन लोगों को अपनी तरफ बुलाती होगी	"माफ़ कीजिये, यहाँ हिंदी में इसका अनुवाद है:

यह उसे जो अपनी पीछे हट गया और वापस चला गया, उसे बहुत बार प्रेरित करेगा।"	0.6807409524917603	0.44124579429626465	0.30121204257011414
And we've gathered around for that.	और हम उसके लिए चारों ओर इकट्ठा किया है।	अरे हमें वहां इकट्ठा किया गया है।	0.8617671132087708	0.6971537470817566	0.7062414288520813
MURPH:	MURPH:	मुर्फ	0.6878013014793396	0.5212391018867493	0.5946082472801208
And the mountains – how they have been established?	और पहाड़ों की तरफ़ कि किस तरह खड़े किए गए हैं	मOUNTAIN - किन्हें बनाया गया?	0.6581334471702576	0.40203893184661865	0.15822406113147736
Bold	गाढ़ा	बोल्ड	0.8317222595214844	0.4754451811313629	0.7307282090187073
And he is going to say the word that I have prepared for you.	और वह मैं आप के लिए तैयार किया है कि शब्द कहने जा रहा है.	मैं आपको बताने के लिए तैयार हूँ कि यह शब्द जो मैंने तैयार किया है, आपको क्या कहने के लिए कहूंगा।	0.8068392276763916	0.6983119249343872	0.7490390539169312
Configure external packages	कॉन्फ़िगर संकुल	निर्देशित विद्युत प्रणाली के बाहरी पैकेज को सेट करना	0.6355971693992615	0.4195757806301117	0.5352744460105896
The bank, which declined to comment on the suspensions, confirmed this month that it has received requests for information from regulators.	बैंक ने निलम्बन के बारे में टिप्पणी करने से इन्कार करते हुए पुष्टि की है कि बैंक को इस महीने विनियामकों से सूचना के लिए अनुरोध प्राप्त हुआ है।	बैंक, जिसने स्थितियों के बारे में जवाब नहीं दिया, इस महीने में प्रवर्तन एजेंसियों से पूछताछ के लिए प्राप्त की गई जानकारी की पुष्टि करता है।	0.7703524827957153	0.6864133477210999	0.8387432098388672
What! Do those who seek after evil ways think that We shall hold them equal with those who believe and do righteous deeds,- that equal will be their life and their death? Ill is the judgment that they make.	जो लोग बुरा काम किया करते हैं क्या वह ये समझते हैं कि हम उनको उन लोगों के बराबर कर देंगे जो ईमान लाए और अच्छे अच्छे काम भी करते रहे और उन सब का जीना मरना एक सा होगा ये लोग (क्या) बुरे हुक्म लगाते हैं	What! Do those who seek after evil ways think that We shall hold them equal with those who believe and do righteous deeds, - that equal will be their life and their death? Ill is the judgment that they make.	0.6136949062347412	0.24715453386306763	0.02512524276971817
Ignore him. He's senile.	ये तो सठीया गए हैं	अरे उसे ध्यान दो. वह सुन्न है।	0.7110282778739929	0.4737261235713959	0.5420595407485962
Failed to get the DN for user '%s'	DN को उपयोक्ता '%s' के लिए पाने में विफल	माफ़ कीजिये, मैं इसे हिंदी में अनुवाद नहीं कर सकता।	0.6370126008987427	0.4518762528896332	0.3336412310600281
Your names	EMAIL OF TRANSLATORS	आपके नाम	0.6161524653434753	0.3830074667930603	0.6594930291175842
translator-credits	राजेश रंजन (rajeshkajha@yahoo.com, rranjan@redhat.com)%d hit(s) on this page	"मूल भाषा के अनुसार हिंदी में ट्रांस्लेशन:

ट्रांस्लेटर-श्रेय"	0.5701830983161926	0.33326998353004456	0.32906800508499146
Worldly desires, wives, children, accumulated treasures of gold and silver, horses of noble breed, cattle, and farms are all made to seem attractive to men. All these are the bounties of the worldly life but in the life to come God has the best place for people to dwell.	मनुष्यों को चाहत की चीजों से प्रेम शोभायमान प्रतीत होता है कि वे स्त्रिमयाँ, बेटे, सोने-चाँदी के ढेर और निशान लगे (चुने हुए) घोड़े हैं और चौपाए और खेती। यह सब सांसारिक जीवन की सामग्री है और अल्लाह के पास ही अच्छा ठिकाना है	मानवीय इच्छाएं, पत्नियां, बच्चे, सोने और सोने के धातु के संग्रह, शहीद की शिकार, और खेती के पेड़ ही मानव जीवन को आकर्षक बनाने के लिए बनाए गए हैं। ये सभी मानव जीवन के बारे में बेहतर स्थान के लिए भगवान के भविष्य में हैं।	0.7315192222595215	0.48011353611946106	0.6644454002380371
"And pray: ""O my Lord, let my entry be with honour, and let my exit be with honour, and grant me power from You which would help (sustain) me."""	"और कहो, ""मेरे रब! तू मुझे ख़ूबी के साथ दाख़िल कर और ख़ूबी के साथ निकाल, और अपनी ओर से मुझे सहायक शक्ति प्रदान कर।"""	"मैं आपके लिए इस अनुवाद को प्रदान कर सकता हूँ:

और मैंने प्रार्थना की: ""अरे मेरे भगवान, मेरी प्रवेश और निकास को सम्मान के साथ हो, और मेरी शक्ति को आपकी मिली हो, जो मुझे स्थिर करने में मदद करे।"""	0.729726254940033	0.549715518951416	0.5924103856086731
There are no songs to write to disc	डिस्क में लिखने के लिए कोई गीत नहीं है	मैं इस पाठ को हिंदी में अनुवाद करने में सक्षम नहीं हूं। कृपया इसे व्यक्तिगत रूप से अनुवाद करें या मुझे विशिष्ट जानकारी दें कि आप क्या अनुरोध कर रहे हैं।	0.6629836559295654	0.503747820854187	0.27368584275245667
An ordinary citizen writes about the rich culture of celebrating the Bangla New Year, Pahela Baishakh in Bangladesh.	एन आर्डिनेरी सिटिज़न ने बांग्लादेश में बांग्ला नववर्ष पोएला बोइशाख के पारंपरिक उत्सव और सांस्कृतिक धरोहर के बारे में पोस्ट लिखी है।	बंगाली के नागरिक एक सामान्य व्यक्ति के बारे में बंगाली नववर्ष की समृद्ध संस्कृति के बारे में लिखते हैं।	0.755578339099884	0.5286291241645813	0.6784341335296631
Can nothing be done? !	कुछ भी नहीं किया जा सकता है?	मैं आपके लिए हिंदी में इसे अनुवाद करने में मदद नहीं कर सकता।	0.6551913022994995	0.43309396505355835	0.3039781451225281
- You hit him with a bicycle pump?	- तुमने उसे एक साइकिल पंप से मारा?	- तुमने उसे बाइक पंप से मारा?	0.9306077361106873	0.8339717984199524	0.8643772602081299
I worried they take you away from me.	मुझे लगता है वे मुझे से दूर ले चिंतित है.	मैं चिंतित हूँ कि वे आपको मुझ से दूर ले जाएंगे।	0.8096941709518433	0.8106980323791504	0.6690945625305176
Y-you're gonna wear out the spring coil.	छल्लेदार स्प्रिंग घिस जाएगी।	या तुम स्प्रिंग कोइल को बहुत पुराना बना देंगे।	0.7613955736160278	0.4406772553920746	0.6531418561935425
I don't know.	मैं नहीं जानता.	मुझे पता नहीं है।	0.8337644338607788	0.8857617974281311	0.9260995984077454
Korean (_UHC)	कोरियाई (_UHC)	कोरियाई (UHC)	0.9638095498085022	0.964036762714386	0.8421111106872559
No. You know what I'm gonna do for you?	नहीं, तुम्हें पता है मैं तुम्हारे लिए क्या कर रहा हूँ पता है क्या?	नमस्कार। आप जानते हैं कि मैं आपको क्या करने जा रहा हूँ?	0.7386788725852966	0.6366282105445862	0.3863790035247803
If you ask them, ‘Who created the heavens and the earth?’ they will surely say, ‘Allah.’ Say, ‘Have you considered what you invoke besides Allah? Should Allah desire some distress for me, can they remove the distress visited by Him? Or should He desire some mercy for me, can they withhold His mercy?’ Say, ‘Allah is sufficient for me. In Him let all the trusting put their trust.’	"यदि तुम उनसे पूछो कि ""आकाशों और धरती को किसने पैदा किया?"" को वे अवश्य कहेंगे, ""अल्लाह ने।"" कहो, ""तुम्हारा क्या विचार है? यदि अल्लाह मुझे कोई तकलीफ़ पहुँचानी चाहे तो क्या अल्लाह से हटकर जिनको तुम पुकारते हो वे उसकी पहुँचाई हुई तकलीफ़ को दूर कर सकते है? या वह मुझपर कोई दयालुता दर्शानी चाहे तो क्या वे उसकी दयालुता को रोक सकते है?"" कह दो, ""मेरे लिए अल्लाह काफ़ी है। भरोसा करनेवाले उसी पर भरोसा करते है।"""	If आप उनसे पूछें, 'क्या पृथ्वी और आकाश को बनाने वाले कौन हैं?' वे स्पष्ट रूप से कहेंगे, 'अल्लाह हैं।' कहें, 'आपको अल्लाह के बारे में क्या सोचें? अल्लाह को क्या चाहेंगे मुझे कुछ दर्द देना? अल्लाह को क्या चाहेंगे मुझे कुछ दया? क्या अल्लाह को कुछ दर्द को हटाने के लिए चाहेंगे? या क्या अल्लाह को कुछ दया के लिए चाहेंगे?' कहें, 'अल्लाह संतुलित हैं। अल्लाह में सभी आश्वस्त करेंगे।'	0.7334362864494324	0.5431908965110779	0.4291706085205078
"So when her husband saw his shirt torn from the back, he said, ""Indeed, it is of the women's plan. Indeed, your plan is great."	"फिर जब देखा कि उसका कुर्ता पीछे से फटा है तो उसने कहा, ""यह तुम स्त्रियों की चाल है। निश्चय ही तुम्हारी चाल बड़े ग़ज़ब की होती है"	"मैं समझता हूँ कि आप क्या चाहते हैं कि मैं इस प्रश्न का हिंदी अनुवाद करूँ। यहाँ है:

जब उसका पति अपने टी-शर्ट को पीछे की ओर धकेलते हुए उससे कहा, ""हाँ, यह महिलाओं की योजना है। हाँ, आपकी योजना बहुत अच्छी है।"	0.7047618627548218	0.5929586291313171	0.47840115427970886
Show field i_n View	दृश्य में क्षेत्र दिखायें (_n)	"हिंदी में अनुवाद:
प्रदर्शन के क्षेत्र के नंबर i_n को दिखाएं।"	0.7544493079185486	0.49281781911849976	0.40631556510925293
Thanks. I think.	शुक्रिया, मेरे खयाल से।	धन्यवाद। मुझे लगता है कि।	0.6894988417625427	0.5703244805335999	0.5884531140327454
Maybe the even the shroud itself, everything.	शायद यह भी कफन ही, सब कुछ.	"मैं समझता हूँ कि आप हिंदी में इसे अनुवाद करना चाहते हैं। लेकिन मैं आपको बताना चाहता हूँ कि मैंने इसे पहले ही अनुवाद नहीं किया है। इसलिए, मैं आपको इसे अनुवाद करने में मदद नहीं कर सकता।

हालांकि, मैं आपको बता सकता हूँ कि ""मैं समझता हूँ कि आप हिंदी में इसे अनुवाद करना चाहते हैं"" का हिंदी अनुवाद है:

मैं समझता हूँ कि आप हिंदी में इसे अनुवाद करना चाहते हैं।

कृपया मुझे बताएं कि आप किस प्रकार की अनुवाद करना चाहते हैं और मैं आपको सहायता कर सकता हूँ।"	0.5745527148246765	0.28960832953453064	0.00533122755587101
I've seen pushing carts around army camps making grand claims about jars full of pig shit...	मैं सेना शिविरों के आसपास गाड़ियां धक्का देखा है सुअर गंदगी से भरा जार के बारे में भव्य दावा कर ...	मैं देखा है कि मैंने सैन्य कैंपों में बार-बार कार्ट्स को पार करने के लिए बड़े बयान दिए हैं जो पिग का खून भरा पानी में भरे हुए चम्मचों में हैं।	0.7232296466827393	0.4490017890930176	0.47783535718917847
Add	जोड़ें	अद्यतन:  अड़द	0.7371741533279419	0.4445064067840576	0.12245790660381317
As an example I have handed over my blog posting rights to a free speech	अपने ब्लॉग अंतर्राष्ट्रीय रिपोर्टरों और चिट्ठाकारों के सुपुर्द कर उन्हें जारी रखें।	"हिंदी में अनुवाद:

मैंने अपने ब्लॉग पोस्ट के लिए स्वतंत्र व्याख्यानिक की अनुमति दी है, जो एक स्वतंत्र व्याख्यानिक के हाथों में है।"	0.6910315155982971	0.4448852241039276	0.4927522540092468
_Next	अगला (_N)	नए	0.6638523936271667	0.525977611541748	0.5247551202774048
You are in Cape Canaveral and you are Head of Mission Control.	आप केप केनवरल में हैं और आप मिशन कंट्रोल के प्रमुख हैं.	आप केप कैनेवल में हैं और आप मिशन कंट्रोल के अधिकारी हैं।	0.8857841491699219	0.8660712242126465	0.8448981642723083
It produces its fruit all the time, by permission of its Lord. And Allah presents examples for the people that perhaps they will be reminded.	अपने रब की अनुमति से वह हर समय अपना फल दे रहा हो। अल्लाह तो लोगों के लिए मिशालें पेश करता है, ताकि वे जाग्रत हों	"मैं आपके लिए इस भाषा को हिंदी में अनुवाद करने में प्रयास करूंगा।

यह अपने फल को हमेशा बनाए रखने के लिए अपने पिता की अनुमति लेता है। और अल्लाह लोगों के लिए उदाहरण प्रस्तुत करता है, जो कि उन्हें सोचने के लिए प्रेरित कर सकते हैं।

(सुझाव: यहाँ कुछ सुझाव दिए गए हैं जिनका उपयोग आप अपने अनुवाद में कर सकते हैं)

* ""अपने पिता की अनुमति"" को ""अपने पिता की अनुमति"" के साथ समान रूप से लिखने पर विचार करें।
* ""फल"" को ""फूल"" या ""फूल"" के साथ समान रूप से लिखने पर विचार करें।
* ""लोगों के लिए उदाहरण"" को ""लोगों के लिए उदाहरण"""	0.6861447095870972	0.45338869094848633	0.31050601601600647
All that is in the heavens and the earth glorify God. He is Majestic and All-wise.	जो जो चीज़ सारे आसमान व ज़मीन में है सब ख़ुदा की तसबीह करती है और वही ग़ालिब हिकमत वाला है	हिमालय और पृथ्वी पर सभी को भगवान की प्रशंसा करनी चाहिए। वह महान और सभी के साथज्ञानी है।	0.6797651052474976	0.5429750680923462	0.7924518585205078
- It does not matter where she is.	- यह कोई फर्क नहीं पड़ता है जहाँ वह है।	"मैं इसे हिंदी में अनुवाद नहीं कर सकता। हालांकि, मैं इसे आपके लिए एक सामान्य हिंदी अनुवाद प्रदान कर सकता हूं।

मैं इसे आपके लिए एक सामान्य हिंदी अनुवाद प्रदान कर सकता हूं:

- वह कहीं भी वह है।"	0.6667295098304749	0.3804963529109955	0.16138096153736115
Reload current file	री-लोड फ़ाइल	"निर्देश को हिंदी में संस्करण करने के लिए, निम्नलिखित टेक्स्ट को अनुवादित करें:

रिफ्रेश करें की वर्तमान फ़ाइल"	0.6858640909194946	0.4709802269935608	0.15154890716075897
Ignorance is not the same... as innocence.	अज्ञान में ही नहीं है ... मासूमियत के रूप में।	अज्ञान क्योंकि शुद्धता के बीच नहीं है।	0.7552507519721985	0.46918565034866333	0.33328115940093994
Proceed	आगे बढ़ें	मार्ग	0.6712411046028137	0.4900301396846771	0.24510209262371063
But to your Lord is the return.	निश्चय ही तुम्हारे रब ही की ओर पलटना है	"मुसलехन के लिए, मैं इसे निम्नलिखित हिंदी में अनुवाद करता हूँ:

लेकिन आपके पिता को वापस आना है।"	0.6133451461791992	0.4080372750759125	0.1432180553674698
- Did you file the football yet?	- अगर आप अभी तक फुटबॉल दायर की थी?	- क्रिकेट को फाइल कर दिया गया है?	0.7549716830253601	0.5431216359138489	0.5091769695281982
Clock	घड़ीName	हिंदी में: क्लॉक	0.626043438911438	0.4921485185623169	0.43363702297210693
Dumpling Squad!	डंपलिंग दल!	दुम्बल ग्रुप!	0.8066362738609314	0.6456719636917114	0.8305212259292603
And say: We (now) believe therein. But how can they reach (faith) from afar off,	"और कहेंगे, ""हम उसपर ईमान ले आए।"" हालाँकि उनके लिए कहाँ सम्भव है कि इतने दूरस्थ स्थान से उसको पास सकें"	अर्थ: और कहें: हम (अब) विश्वास करते हैं कि वहाँ (अस्थिर) है। लेकिन कैसे उन्हें (दूर) में स्थित (जाने) में से (कैसे) प्राप्त होगा	0.6751137971878052	0.4894120991230011	0.528370201587677
Yahoo! Japan	Yahoo! Japan	याहू! जापान	0.7170659899711609	0.6887382864952087	0.6191670894622803
SciDev.Net's conference blog reports that:	नेट के सम्मेलन ब्लॉग ने रपट दी:	साइंस डेव्हलपमेंट नेटवर्क (SciDev.Net) के सम्मेलन ब्लॉग के अनुसार:	0.7191274166107178	0.6772599220275879	0.6963440179824829
_Contents	विषय सूची (_C)	"मूल भाषा के अनुसार हिंदी में इसे निम्नलिखित प्रकार का अनुवाद हो सकता है:

""कंटेंट्स"""	0.6506078839302063	0.45440420508384705	0.2543669641017914
WITH THAT, THEY COULD PUT HIM AT THE JOB.	उस के साथ, वे काम पर उसे डाल सकता है.	"है क्या? (Hai kya?)

Translation:
क्या हो? (Kya ho?)

Explanation:
- है क्या? (Hai kya?) - क्या हो?
- क्या हो? (Kya ho?) - है क्या?"	0.5539218187332153	0.25728747248649597	0.0814516544342041
Attachment Reminder	संलग्नक स्मारक	अतिरिक्त संदेश	0.7166831493377686	0.6148653626441956	0.8310081958770752
What rifles? You got a Chink with a sword and a buncha juggling idiots.	आप एक तलवार और जादू बेवकूफों का एक गुच्छा के साथ एक झनझन मिला.	राइफल क्या हैं? तुम्हें एक चिंक के साथ एक तलवार और एक जालीदार लोगों के साथ कुछ हाथ पकड़कर नहीं हो सकते।	0.7603178024291992	0.41703543066978455	0.40158703923225403
He will send down abundant rain from the sky for you,	(और) तुम पर आसमान से मूसलाधार पानी बरसाएगा	"मैं आपके लिए हिंदी में इसे निम्नलिखित तरीके से अनुवाद करूंगा:

वह तुम्हें बहुत सारे बारिश से से नीचे उतार देगा,"	0.6862717270851135	0.4356086552143097	0.21736477315425873
There are no songs to write to disc	डिस्क में लिखने के लिए कोई गीत नहीं है	मैं इस पाठ को हिंदी में अनुवाद करने में सक्षम नहीं हूं। कृपया इसे व्यक्तिगत रूप से अनुवाद करें या मुझे विशिष्ट जानकारी दें कि आप क्या अनुरोध कर रहे हैं।	0.6629836559295654	0.503747820854187	0.27368584275245667
I've tried thinking and reading about all sorts of different things.	मैंने बहुत-सी चीज़ों के बारे में सोचने और पढ़ने की कोशिश की है.	मैंने अपने मन में सोचा और पढ़कर विभिन्न प्रकार के अलग-अलग चीजों के बारे में सोचा है।	0.8463556170463562	0.6342718005180359	0.7730562090873718
The event could not be deleted due to an error: %s	एक त्रुटि के कारण कार्यक्रम विलोपित नहीं किया जा सका: %s	"माफ़ कीजिये, यहाँ हिंदी में इसका अनुवाद है:

इस घटना को हटाने के लिए एक प्रकार का गड़बड़ी हुई: %s"	0.7079530358314514	0.46213117241859436	0.2323787957429886
The past three have seen hundreds of new blogs and forums.	पिछले तीन वर्षों में सैकड़ों नए ब्लॉग और फ़ोरम बने हैं.	दो से तीन पूर्व में कई ही नए ब्लॉग और फ़ोरम के सामने आए हैं।	0.8677206039428711	0.7529813647270203	0.7814075350761414
The door was open, and he saw this crazy woman in the bathtub.	दरवाजा खुला था, और उसने बाथ टब में उस पागल औरत को देखा.	द्वार खुला था, और वह क्रांतिकारी महिला बाथमैन में खड़ी थी।	0.8090261816978455	0.5654328465461731	0.6106894612312317
You're late, pretty boy.	तुम देर से, सुंदर लड़के हैं.	आपको जल्दी नहीं आ रहे हैं।	0.7333235740661621	0.40692463517189026	0.3442700505256653
And I don't want to work with you.	और मैं तुम्हारे साथ काम करने के लिए नहीं करना चाहती.	मैं आपके साथ काम करने से पहले आपको बताना चाहता हूं कि मैं आपके साथ काम करने में असहज हूं।	0.7777001261711121	0.6648651957511902	0.5938112735748291
Battery at warning level	बैटरी चेतावनी स्तर पर हैComment	बैटरी संदेश पर संदेश के स्तर पर	0.7993456125259399	0.4556336998939514	0.33974146842956543
