Source_Dialogue	Reference	MT	BERTScore_F1	COMET	COMTAIL
Did not the disbelievers observe that the heavens and the earth were together, so We parted them, and we made every living thing from water? So will they not accept faith?	जो लोग काफिर हो बैठे क्या उन लोगों ने इस बात पर ग़ौर नहीं किया कि आसमान और ज़मीन दोनों बस्ता (बन्द) थे तो हमने दोनों को शिगाफ़ता किया (खोल दिया) और हम ही ने जानदार चीज़ को पानी से पैदा किया इस पर भी ये लोग ईमान न लाएँगे	दोहरों के विरोधी ने देखा कि देवन और भूवस्त के साथ एक साथ हैं, तो हम उन्हें पाना चाहिए, और हमें जीवन को पाना चाहिए। तो उन्हें फ़ालस्ता के लिए प्रतिस्पर्ण करें।	0.6958956718444824	0.3458825349807739	0.30551519989967346
Turn the siren off.	आप ठीक हो जाएगा रहे हैं, अरे नहीं;	सेंटर को खाली करें।	0.6542830467224121	0.5044028162956238	0.5209327936172485
Name:	नाम: Refresh every [NUMERIC_ENTRY] [TIME_UNITS_COMBO]	Name:	0.6169866919517517	0.32316550612449646	0.3171778619289398
We should go to a hospital.	हम एक अस्पताल जाना चाहिए।	हमें एक अस्पताल में जाने की सलाह दें।	0.829892098903656	0.7793194651603699	0.8696520328521729
Whoa! So... What is your...	तो तुम्हारी योजना क्या है?	Whoa! So... What is your...	0.6189347505569458	0.5289762616157532	0.15025359392166138
I'm not going to drink it.	मैं इसे पीने के लिए नहीं जा रहा हूँ।	मैं नहीं देखूंगा।	0.812182605266571	0.5426190495491028	0.538862407207489
Do they say: “He has forged a lie against Allah?” If Allah so wanted He could seal up your heart. Allah blots out falsehood and confirms the truth by His Words. He is well aware of all the secrets hidden in the breasts (of people).	क्या ये लोग (तुम्हारी निस्बत कहते हैं कि इस (रसूल) ने ख़ुदा पर झूठा बोहतान बाँधा है तो अगर (ऐसा) होता तो) ख़ुदा चाहता तो तुम्हारे दिल पर मोहर लगा देता (कि तुम बात ही न कर सकते) और ख़ुदा तो झूठ को नेस्तनाबूद और अपनी बातों से हक़ को साबित करता है वह यक़ीनी दिलों के राज़ से ख़ूब वाक़िफ है	दोइयों के लिए, यह कहानी को अंग्रेजी से अंग्रेजी में बदलने के लिए सुरक्षित है।	0.6238591074943542	0.23177370429039001	0.16290782392024994
No, but I traded the BMW in for a Mercedes four fucking weeks ago, remember?	लेकिन मर्सिडीज़ के लिए उसका सौदा किया था। याद है चार हफ़्ते पहले।	No, but I traded the BMW in for a Mercedes four weeks ago, remember?	0.6392133235931396	0.35757961869239807	0.1604241281747818
- No. Not here!	- यहाँ नहीं नहीं!	No. Not here!	0.7643331289291382	0.8339799046516418	0.47776690125465393
It shall insistently summon him who turned his back and retreated,	(और) उन लोगों को अपनी तरफ बुलाती होगी	मुझे इस प्रश्न को समझाने की सिफाकी है, और इसे सही और सही होने की सिफाकी है।	0.6717487573623657	0.4271973669528961	0.17389273643493652
And we've gathered around for that.	और हम उसके लिए चारों ओर इकट्ठा किया है।	अर्थ: कुछ भी किया गया है।	0.705489456653595	0.358620822429657	0.1745622605085373
MURPH:	MURPH:	MURPH:	0.9999997019767761	0.9874283671379089	0.351254940032959
And the mountains – how they have been established?	और पहाड़ों की तरफ़ कि किस तरह खड़े किए गए हैं	मOUNTAINS – कैसे उन्हें बनाया गया है?	0.667131781578064	0.4631999731063843	0.27642199397087097
Bold	गाढ़ा	Text:	0.6391696333885193	0.3651619553565979	0.22722886502742767
And he is going to say the word that I have prepared for you.	और वह मैं आप के लिए तैयार किया है कि शब्द कहने जा रहा है.	अनुस्त: और वह आपको कह रहा है कि मैंने आपके लिए तैयार रखा है।	0.8135925531387329	0.5337992310523987	0.5079095959663391
Configure external packages	कॉन्फ़िगर संकुल	क्या आप किसी विशेष प्रकार के प्रोग्रेसमेंट के लिए स्टैंडर्ड के साथ काम करना चाहते हैं?	0.6198761463165283	0.4603481590747833	0.32872843742370605
The bank, which declined to comment on the suspensions, confirmed this month that it has received requests for information from regulators.	बैंक ने निलम्बन के बारे में टिप्पणी करने से इन्कार करते हुए पुष्टि की है कि बैंक को इस महीने विनियामकों से सूचना के लिए अनुरोध प्राप्त हुआ है।	बैंक ने इस स्थिति को स्वीकार करने के लिए, इस सख्ती को स्वीकार कर रहा है। इस सख्ती के लिए, इस सख्ती को स्वीकार कर रहा है।	0.6943649649620056	0.36539536714553833	0.29574328660964966
What! Do those who seek after evil ways think that We shall hold them equal with those who believe and do righteous deeds,- that equal will be their life and their death? Ill is the judgment that they make.	जो लोग बुरा काम किया करते हैं क्या वह ये समझते हैं कि हम उनको उन लोगों के बराबर कर देंगे जो ईमान लाए और अच्छे अच्छे काम भी करते रहे और उन सब का जीना मरना एक सा होगा ये लोग (क्या) बुरे हुक्म लगाते हैं	क्या! क्या! दोस्त जो अपने द्वारा की बातें और द्वारा के प्रतीकार करते हैं, वह वे अपने द्वारा के लिए के बाद के लोगों को समानता में ले लेते हैं, क्या? क्या? इलल है द्वारा के निर्देश, क्या?	0.6743530631065369	0.2913459837436676	0.21215200424194336
Ignore him. He's senile.	ये तो सठीया गए हैं	मुझे किसी को छोड़ना चाहिए। वह सीनीला है।	0.6675553917884827	0.45070984959602356	0.5097901821136475
Failed to get the DN for user '%s'	DN को उपयोक्ता '%s' के लिए पाने में विफल	Failed to get the DN for user '%s'	0.7437141537666321	0.437717467546463	0.27745622396469116
Your names	EMAIL OF TRANSLATORS	अपने नाम	0.6408713459968567	0.3219972550868988	0.5556714534759521
translator-credits	राजेश रंजन (rajeshkajha@yahoo.com, rranjan@redhat.com)%d hit(s) on this page	क्या आप मुझसे किस प्रकार के शब्दों को संस्कृत में स्थापित कर सकते हैं?	0.5293589234352112	0.3004870116710663	0.1622830331325531
Worldly desires, wives, children, accumulated treasures of gold and silver, horses of noble breed, cattle, and farms are all made to seem attractive to men. All these are the bounties of the worldly life but in the life to come God has the best place for people to dwell.	मनुष्यों को चाहत की चीजों से प्रेम शोभायमान प्रतीत होता है कि वे स्त्रिमयाँ, बेटे, सोने-चाँदी के ढेर और निशान लगे (चुने हुए) घोड़े हैं और चौपाए और खेती। यह सब सांसारिक जीवन की सामग्री है और अल्लाह के पास ही अच्छा ठिकाना है	Worldly desires, wives, children, accumulated treasures of gold and silver, horses of noble breed, cattle, and farms are all made to seem attractive to men. All these are the bounties of the worldly life but in the life to come God has the best place for people to dwell.	0.6549482345581055	0.27064257860183716	0.033037036657333374
"And pray: ""O my Lord, let my entry be with honour, and let my exit be with honour, and grant me power from You which would help (sustain) me."""	"और कहो, ""मेरे रब! तू मुझे ख़ूबी के साथ दाख़िल कर और ख़ूबी के साथ निकाल, और अपनी ओर से मुझे सहायक शक्ति प्रदान कर।"""	"अर्थ: ""मेरे भगवान, मेरी शुभावरण, मेरी विदेश, मेरी सेवा से मुझे सशक्ति देने के लिए, जो मुझे सहान करेगा।"	0.7307966947555542	0.43816396594047546	0.336656391620636
There are no songs to write to disc	डिस्क में लिखने के लिए कोई गीत नहीं है	There are no songs to write to disc	0.6898549199104309	0.4057106077671051	0.2504173219203949
An ordinary citizen writes about the rich culture of celebrating the Bangla New Year, Pahela Baishakh in Bangladesh.	एन आर्डिनेरी सिटिज़न ने बांग्लादेश में बांग्ला नववर्ष पोएला बोइशाख के पारंपरिक उत्सव और सांस्कृतिक धरोहर के बारे में पोस्ट लिखी है।	अन्य लोगों के लिए, बांगला ने वर्ष के एक साधी संस्कृति के बारे में लिखते हैं, पाहेला बैशाख के बांगला के संस्कृति के बारे में।	0.7321891784667969	0.4464324712753296	0.3434683382511139
Can nothing be done? !	कुछ भी नहीं किया जा सकता है?	क्या कुछ भी हो सकता है? !	0.8547632694244385	0.6793590188026428	0.6087434887886047
- You hit him with a bicycle pump?	- तुमने उसे एक साइकिल पंप से मारा?	- किसी ने उसे एक बाइक के साथ मारा।	0.8187444806098938	0.5703394412994385	0.5743908882141113
I worried they take you away from me.	मुझे लगता है वे मुझे से दूर ले चिंतित है.	मुझे किसी को छोड़ने के लिए किसी को छोड़ने के लिए मुझे चिंता है।	0.8031457662582397	0.3913789689540863	0.3697247803211212
Y-you're gonna wear out the spring coil.	छल्लेदार स्प्रिंग घिस जाएगी।	Y-You're gonna wear out the spring coil.	0.6355132460594177	0.24246841669082642	0.08136755973100662
I don't know.	मैं नहीं जानता.	I don't know.	0.6999552845954895	0.7434250712394714	0.6339458227157593
Korean (_UHC)	कोरियाई (_UHC)	Korean (UHC)	0.8462103009223938	0.8814935684204102	0.4729153513908386
No. You know what I'm gonna do for you?	नहीं, तुम्हें पता है मैं तुम्हारे लिए क्या कर रहा हूँ पता है क्या?	No. You know what I'm gonna do for you?	0.6157544255256653	0.3640197217464447	0.20525722205638885
If you ask them, ‘Who created the heavens and the earth?’ they will surely say, ‘Allah.’ Say, ‘Have you considered what you invoke besides Allah? Should Allah desire some distress for me, can they remove the distress visited by Him? Or should He desire some mercy for me, can they withhold His mercy?’ Say, ‘Allah is sufficient for me. In Him let all the trusting put their trust.’	"यदि तुम उनसे पूछो कि ""आकाशों और धरती को किसने पैदा किया?"" को वे अवश्य कहेंगे, ""अल्लाह ने।"" कहो, ""तुम्हारा क्या विचार है? यदि अल्लाह मुझे कोई तकलीफ़ पहुँचानी चाहे तो क्या अल्लाह से हटकर जिनको तुम पुकारते हो वे उसकी पहुँचाई हुई तकलीफ़ को दूर कर सकते है? या वह मुझपर कोई दयालुता दर्शानी चाहे तो क्या वे उसकी दयालुता को रोक सकते है?"" कह दो, ""मेरे लिए अल्लाह काफ़ी है। भरोसा करनेवाले उसी पर भरोसा करते है।"""	If you ask them, “Who created the heavens and the earth?” they will surely say, “Allah.” Say, “Have you considered what you invoke besides Allah? Should Allah desire some distress for me, can they remove the distress visited by Him? Or should He desire some mercy for me, can they withhold His mercy?” Say, “Allah is sufficient for me. In Him let all the trusting put their trust.”	0.5941960215568542	0.3191979229450226	0.013238122686743736
"So when her husband saw his shirt torn from the back, he said, ""Indeed, it is of the women's plan. Indeed, your plan is great."	"फिर जब देखा कि उसका कुर्ता पीछे से फटा है तो उसने कहा, ""यह तुम स्त्रियों की चाल है। निश्चय ही तुम्हारी चाल बड़े ग़ज़ब की होती है"	"सो जब उसके पत्र को तिला दिया था, वह अपने पत्र को पीछे देखकर कहा, ""हाँ, यह महिलाओं की योजन है। हाँ, आपकी योजन बहुत अच्छी है।"	0.7550983428955078	0.4963930547237396	0.48627009987831116
Show field i_n View	दृश्य में क्षेत्र दिखायें (_n)	Show field i_n View	0.6796970963478088	0.4638323485851288	0.0652497261762619
Thanks. I think.	शुक्रिया, मेरे खयाल से।	Thanks. I think.	0.6485521197319031	0.45090028643608093	0.16411741077899933
Maybe the even the shroud itself, everything.	शायद यह भी कफन ही, सब कुछ.	मुझे कुछ और सुनने की सुविधा है।	0.726198673248291	0.3667527139186859	0.14018306136131287
I've seen pushing carts around army camps making grand claims about jars full of pig shit...	मैं सेना शिविरों के आसपास गाड़ियां धक्का देखा है सुअर गंदगी से भरा जार के बारे में भव्य दावा कर ...	I've seen pushing carts around army camps making grand claims about jars full of pig shit.	0.6510337591171265	0.23735733330249786	0.05599091202020645
Add	जोड़ें	Add	0.7621632218360901	0.711312472820282	0.6749065518379211
As an example I have handed over my blog posting rights to a free speech	अपने ब्लॉग अंतर्राष्ट्रीय रिपोर्टरों और चिट्ठाकारों के सुपुर्द कर उन्हें जारी रखें।	As an example I have handed over my blog posting rights to a free speech	0.6175605654716492	0.2059660255908966	0.020709626376628876
_Next	अगला (_N)	"Cutting Knowledge Date: December 2023
Today Date: 13 May 2026"	0.5955120921134949	0.3302232325077057	0.1628882884979248
You are in Cape Canaveral and you are Head of Mission Control.	आप केप केनवरल में हैं और आप मिशन कंट्रोल के प्रमुख हैं.	Cape Canaveral और केपसे के एक साथी हैं। आप मिस्टर के रूप में हैं।	0.737348735332489	0.4841538071632385	0.3947760760784149
It produces its fruit all the time, by permission of its Lord. And Allah presents examples for the people that perhaps they will be reminded.	अपने रब की अनुमति से वह हर समय अपना फल दे रहा हो। अल्लाह तो लोगों के लिए मिशालें पेश करता है, ताकि वे जाग्रत हों	मंत्रपत्र के प्रकार के अनुसार, यह प्रकार के अनुसार, मंत्रपात्र के अनुसार, मंत्रपात्र के अनुसार, मंत्रपात्र के अनुसार, मंत्रपात्र के अनुसार, मंत्रपात्र के अनुसार, मंत्रपात्र के अनुसार, मंत्रपात्र के अनुसार, मंत्रपात्र के अनुसार, मंत्रपात्र के अनुसार, मंत्रपात्र के अनुसार, मंत्रपात्र के अनुसार, मंत्रपात्र के अनुसार, मंत्रपात्र के अनुसार, मंत्रपात्र के अनुसार, मंत्रपात्र के अनुसार, मंत्रपात्र के अनुसार, मंत्रपात्र के अनुसार, मंत्रपात्र के अनुसार, मंत्रपात्र के अनुसार, म	0.5413480997085571	0.23593749105930328	0.015401721000671387
All that is in the heavens and the earth glorify God. He is Majestic and All-wise.	जो जो चीज़ सारे आसमान व ज़मीन में है सब ख़ुदा की तसबीह करती है और वही ग़ालिब हिकमत वाला है	अर्थ: जो कुछ है जो देवनियों और भूमि के बीच है। वह ज्ञान और सभोवसेष है।	0.6830036044120789	0.42245790362358093	0.3689424395561218
- It does not matter where she is.	- यह कोई फर्क नहीं पड़ता है जहाँ वह है।	कोई भी जगह नहीं है।	0.7345209717750549	0.5060264468193054	0.5335068702697754
Reload current file	री-लोड फ़ाइल	Current file	0.7084620594978333	0.4775780737400055	0.47643375396728516
Ignorance is not the same... as innocence.	अज्ञान में ही नहीं है ... मासूमियत के रूप में।	अन्यथा की सामान्य नहीं है क्योंकि स्नेह है।	0.7213749885559082	0.4471801817417145	0.44413691759109497
Proceed	आगे बढ़ें	Ensure the following text from English to HindiEnsure the translation from English to HindiEnsure the translation from English to HindiEnsure the translation from English to HindiEnsure the translation from English to HindiEnsure the translation from English to HindiEnsure the translation from English to HindiEnsure the translation from English to HindiEnsure the translation from English to HindiEnsure the translation from English to HindiEnsure the translation from English to HindiEnsure the translation from English to HindiEnsure the translation from English to HindiEnsure the translation from English to HindiEnsure the translation from English to HindiEnsure the translation from English to HindiEnsure the translation from English to HindiEnsure the translation from English to HindiEnsure the translation from English to HindiEnsure the translation from English to HindiEnsure the translation from English to HindiEnsure the translation from English to HindiEnsure the translation from English to HindiEnsure the translation from English to HindiEnsure the translation from English to HindiEnsure the translation from English to HindiEnsure the translation from English to HindiEnsure the translation from English to HindiEnsure the translation from English to HindiEnsure the translation from English to HindiEnsure the translation from English to HindiEnsure the translation from English to	0.461861252784729	0.20182673633098602	0.030352961272001266
But to your Lord is the return.	निश्चय ही तुम्हारे रब ही की ओर पलटना है	बतन के लिए, आपके द्वारा है रूप.	0.6561822891235352	0.3638922870159149	0.13283763825893402
- Did you file the football yet?	- अगर आप अभी तक फुटबॉल दायर की थी?	फील्ड के लिए क्या फुट के बारे में क्या है?	0.7145952582359314	0.4197467267513275	0.38632553815841675
Clock	घड़ीName	Clock	0.6964921355247498	0.44497185945510864	0.3473917245864868
Dumpling Squad!	डंपलिंग दल!	Dumpling Squad!	0.7699008584022522	0.5518803000450134	0.4019553065299988
And say: We (now) believe therein. But how can they reach (faith) from afar off,	"और कहेंगे, ""हम उसपर ईमान ले आए।"" हालाँकि उनके लिए कहाँ सम्भव है कि इतने दूरस्थ स्थान से उसको पास सकें"	And say: We (now) believe therein. But how can they reach (faith) from afar off,	0.627661406993866	0.32574763894081116	0.01627601496875286
Yahoo! Japan	Yahoo! Japan	"Cutting Knowledge Date: December 2023
Today Date: 13 May 2026"	0.599098265171051	0.28126606345176697	0.4953632354736328
SciDev.Net's conference blog reports that:	नेट के सम्मेलन ब्लॉग ने रपट दी:	सीईडी नेट्स का संवादित समन्वय:	0.7299277186393738	0.5406859517097473	0.5783544182777405
_Contents	विषय सूची (_C)	"Ensure the following text from English to HindiEnsure the translation from English to HindiDo ensure, faithful, accurate, fluent, and faithful to the original meaning.

Text:
Ensure the following text from English to HindiEnsure the translation from English to HindiDo ensure, faithful, accurate, fluent, and faithful to the original meaning."	0.537074863910675	0.3021303415298462	0.1272982805967331
WITH THAT, THEY COULD PUT HIM AT THE JOB.	उस के साथ, वे काम पर उसे डाल सकता है.	साथ में वे उसे काम के लिए रख सकते हैं।	0.8576923608779907	0.6648184657096863	0.5954550504684448
Attachment Reminder	संलग्नक स्मारक	The text is a reminder to the attachment.	0.6654092073440552	0.25668346881866455	0.21832606196403503
What rifles? You got a Chink with a sword and a buncha juggling idiots.	आप एक तलवार और जादू बेवकूफों का एक गुच्छा के साथ एक झनझन मिला.	रिफल्स क्या हैं? आप एक चिंक के साथ एक सिरा और एक बगीच के साथ एक बगीच के साथ जंगली के साथ हैं।	0.7521512508392334	0.3435802757740021	0.3213329017162323
He will send down abundant rain from the sky for you,	(और) तुम पर आसमान से मूसलाधार पानी बरसाएगा	He will send down abundant rain from the sky for you.	0.6517255902290344	0.4528883695602417	0.10302683711051941
There are no songs to write to disc	डिस्क में लिखने के लिए कोई गीत नहीं है	There are no songs to write to disc	0.6898549795150757	0.4057106077671051	0.2504173219203949
I've tried thinking and reading about all sorts of different things.	मैंने बहुत-सी चीज़ों के बारे में सोचने और पढ़ने की कोशिश की है.	मैंने अपने दिनों में सोचा और पढ़ा।	0.8011025786399841	0.4665255844593048	0.2948330044746399
The event could not be deleted due to an error: %s	एक त्रुटि के कारण कार्यक्रम विलोपित नहीं किया जा सका: %s	The event could not be deleted due to an error: %s	0.7296091914176941	0.37820160388946533	0.1854179948568344
The past three have seen hundreds of new blogs and forums.	पिछले तीन वर्षों में सैकड़ों नए ब्लॉग और फ़ोरम बने हैं.	कुल में 3 साल के बाद से कई नए ब्लॉग और फोरम्स की संखा है।	0.8504656553268433	0.6421158909797668	0.7307418584823608
The door was open, and he saw this crazy woman in the bathtub.	दरवाजा खुला था, और उसने बाथ टब में उस पागल औरत को देखा.	द्वार खुला था, और वह एक अजीब महिला ने बाथरूम में देखा।	0.837978720664978	0.6489841341972351	0.6840041875839233
You're late, pretty boy.	तुम देर से, सुंदर लड़के हैं.	क्या तुम लेटे हैं, तुम लड़कर?	0.766351044178009	0.362242728471756	0.36046960949897766
And I don't want to work with you.	और मैं तुम्हारे साथ काम करने के लिए नहीं करना चाहती.	मैं आपके साथ काम करने को स्वीकार नहीं करता।	0.8337237238883972	0.8665719032287598	0.8461285829544067
Battery at warning level	बैटरी चेतावनी स्तर पर हैComment	स्टोर की सुरक्षा स्तर	0.7177636027336121	0.5619099736213684	0.5331721901893616
Let me hear a massive cheer for getting Climate Camp 2009 started!	मुझे ज़ोर से हर्षध्वनी सुनाई देनी चाहिए, क्लाइमेट कैम्प 2009 को आरम्भ करने के लिए	मुझे बताना चाहिए कि मैं एक बड़ी सांसकारी के लिए कार्यक्रम की शुरुआत कर देना चाहिए।	0.7352861762046814	0.43582743406295776	0.4973108768463135
_Image	छवि (_I)	Image	0.6993603110313416	0.599120557308197	0.5507076978683472
Open the selected image with a different application	चयनित छवि भिन्न अनुप्रयोग से खोलें	मैं किसी विशेषता को स्पष्ट, स्पष्ट, और सही संदेश में प्रस्तुत करूँ।	0.638201117515564	0.40147119760513306	0.29675179719924927
Your creation and your upraising are as but as a single soul. God is All-hearing, All-seeing.	तुम सबका पैदा करना और फिर (मरने के बाद) जिला उठाना एक शख्स के (पैदा करने और जिला उठाने के) बराबर है बेशक ख़ुदा (तुम सब की) सुनता और सब कुछ देख रहा है	आपकी संस्कृति और आपकी स्थापन का एक साथ एक स्वतंत्र आत्मा है। भगवान सभ-हस्त, सभ-दृष्टि है।	0.6359935402870178	0.3664495646953583	0.47052207589149475
"""And O my people! I fear for you a Day when there will be Mutual calling (and wailing),-"	और ऐ मेरी क़ौम के लोगो! मुझे तुम्हारे बारे में चीख़-पुकार के दिन का भय है,	अर्थ: और मेरी दोस्त! मैं आपको एक दिन के लिए मित्रानुक्त करने की चिंता करता हूँ।	0.6853040456771851	0.3268868029117584	0.2780195474624634
If Hasan Khan's security has been compromised, then it is a very serious matter.	अगर हसन खान की सुरक्षा के साथ समझौता किया गया है तो यह बहुत गंभीर बात है।	हसाना खान के सुरक्षा को धोखा माना है, तो यह बहुत गंभारी माना है।	0.7888349294662476	0.5177403688430786	0.30554550886154175
He said: Lo! I fain would marry thee to one of these two daughters of mine on condition that thou hirest thyself to me for (the term of) eight pilgrimages. Then if thou completest ten it will be of thine own accord, for I would not make it hard for thee. Allah willing, thou wilt find me of the righteous.	(और इनमें दोनों बातें पायी जाती हैं तब) शुएब ने कहा मै चाहता हूँ कि अपनी दोनों लड़कियों में से एक के साथ तुम्हारा इस (महर) पर निकाह कर दूँ कि तुम आठ बरस तक मेरी नौकरी करो और अगर तुम दस बरस पूरे कर दो तो तुम्हारा एहसान और मै तुम पर मेहनत मशक्क़त भी डालना नही चाहता और तुम मुझे इन्शा अल्लाह नेको कार आदमी पाओगे	He said: Lo! I fain would marry thee to one of these two daughters of mine on condition that thou hirest thyself to me for (the term of) eight pilgrimages. Then if thou completest ten it will be of thine own accord, for I would not make it hard for thee. Allah willing, thou wilt find me of the righteous.	0.6028459668159485	0.18847894668579102	0.010505443438887596
You got paint on you.	तुम्हारे रंग लग गया है.	आप को पेंट कर दिया है।	0.7579662203788757	0.5031994581222534	0.48171836137771606
Hello, my name is Dick Hallorann.	नमस्ते, मेरा नाम डिक हैलोरन है.	मैं होऊ होऊ (होऊ होऊ) होऊ होऊ	0.602247953414917	0.24601125717163086	0.08185288310050964
We are the best Knower of that which they say, and thou art not over them over them tyrant. Wherefore admonish thou by the Qur'an him who feareth My threat.	हम जानते है जो कुछ वे कहते है, तुम उनपर कोई ज़बरदस्ती करनेवाले तो हो नहीं। अतः तुम क़ुरआन के द्वारा उसे नसीहत करो जो हमारी चेतावनी से डरे	मुझे बताना चाहिए कि यह लोगों के बीच कहीं से ही तो मुझे दोषी है। वहाँ कुछ भी नहीं हो सकता है।	0.6908266544342041	0.32701534032821655	0.27003026008605957
Bhairava!	भैरवा!	Bhairava!	0.8732937574386597	0.8444705605506897	0.7432538270950317
If my dad could see me now...	यदि मेरे पिता अब मुझे देख सकता था...	मुझे देखा देखा	0.6373641490936279	0.3731910288333893	0.44441869854927063
Tet's offline in 15 minutes.	15मिनटमेंTet केऑफ़लाइन	Tet's offline in 15 minutes.	0.6417948007583618	0.5644471645355225	0.22365601360797882
..that we're going to be blessed with a girl instead of useless boys.	..that हम बेकार लड़के के बजाय एक लड़की के साथ धन्य हो जा रहे हैं।	क्या आप इस प्रशन को अंग्रेजी से हिंदी में से प्रिय हैं?	0.6566095948219299	0.3195556700229645	0.31314817070961
Add	जोड़ें (d)	Add	0.7289137840270996	0.6194124817848206	0.47849082946777344
L have your child.	मैं अपने बच्चे है.	Lekshata hai.	0.6921148896217346	0.36308780312538147	0.27826032042503357
Tweedledee and Tweedledum went out the door, and in came Tweedle Dumb and Dumber.	दोनों नाकारा लोगों को दरवाज़ा दिखाया गया... और आए दो और नाकारा लोग।	टीव्डले और टीव्डलूम द्वारा बाहर निकले, और टीव्डले डुम्ब और डूमर में आए।	0.6821300983428955	0.3322111964225769	0.2453610897064209
