Source_Dialogue	Reference	MT	BERTScore_F1	COMET	COMTAIL
Did not the disbelievers observe that the heavens and the earth were together, so We parted them, and we made every living thing from water? So will they not accept faith?	जो लोग काफिर हो बैठे क्या उन लोगों ने इस बात पर ग़ौर नहीं किया कि आसमान और ज़मीन दोनों बस्ता (बन्द) थे तो हमने दोनों को शिगाफ़ता किया (खोल दिया) और हम ही ने जानदार चीज़ को पानी से पैदा किया इस पर भी ये लोग ईमान न लाएँगे	क्या अन्यायी लोग ने नहीं देखा कि आकाश और पृथ्वी एक-दूसरे से एकत्र थे, तो हम ने उनको अलग कर दिया और हमने प्रत्येक जीव को पानी से बनाया? तो वे नहीं विश्वास लेंगे?	0.717207670211792	0.6246097683906555	0.7820330858230591
Turn the siren off.	आप ठीक हो जाएगा रहे हैं, अरे नहीं;	साउन्ड बंद करें।	0.667469322681427	0.4288495182991028	0.344225138425827
Name:	नाम: Refresh every [NUMERIC_ENTRY] [TIME_UNITS_COMBO]	नाम:	0.6241247653961182	0.33997178077697754	0.525113046169281
We should go to a hospital.	हम एक अस्पताल जाना चाहिए।	हम एक अस्पताल में जाना चाहिए।	0.9512734413146973	0.9445271492004395	0.9005529284477234
Whoa! So... What is your...	तो तुम्हारी योजना क्या है?	ओह! तो... आपका...	0.651768684387207	0.6474246382713318	0.38981425762176514
I'm not going to drink it.	मैं इसे पीने के लिए नहीं जा रहा हूँ।	मैं इसे पीने नहीं जाऊंगा।	0.8936537504196167	0.8576212525367737	0.7714643478393555
Do they say: “He has forged a lie against Allah?” If Allah so wanted He could seal up your heart. Allah blots out falsehood and confirms the truth by His Words. He is well aware of all the secrets hidden in the breasts (of people).	क्या ये लोग (तुम्हारी निस्बत कहते हैं कि इस (रसूल) ने ख़ुदा पर झूठा बोहतान बाँधा है तो अगर (ऐसा) होता तो) ख़ुदा चाहता तो तुम्हारे दिल पर मोहर लगा देता (कि तुम बात ही न कर सकते) और ख़ुदा तो झूठ को नेस्तनाबूद और अपनी बातों से हक़ को साबित करता है वह यक़ीनी दिलों के राज़ से ख़ूब वाक़िफ है	"क्या वे कहते हैं: ""वह ईश्वर के खिलाफ एक बात को बनाये रखता है?"" अगर ईश्वर चाहे तो आपके दिल को बंद कर देता है। ईश्वर अफवाहों को धूब देता है और अपने शब्द द्वारा सत्य को साबित करता है। वह सभी गुप्त चीजों के बारे में जानता है जो लोगों के दिलों में छिपी हुई हैं।"	0.7176241278648376	0.5705539584159851	0.7556983828544617
No, but I traded the BMW in for a Mercedes four fucking weeks ago, remember?	लेकिन मर्सिडीज़ के लिए उसका सौदा किया था। याद है चार हफ़्ते पहले।	नहीं, लेकिन मैंने चार फिक्सिंग सप्ताह पहले बम्बर्ग को मर्सिडीज के लिए बदल दिया था, याद क्यों नहीं?	0.7431786060333252	0.6085495352745056	0.6645945310592651
- No. Not here!	- यहाँ नहीं नहीं!	- नहीं, यहाँ नहीं!	0.9265187978744507	0.9775534272193909	0.8769419193267822
It shall insistently summon him who turned his back and retreated,	(और) उन लोगों को अपनी तरफ बुलाती होगी	यह उसे ताकत से बुलाएगा जिसने पीछे चले गए और आगे बढ़ने से वापस लौट गए।	0.6918666362762451	0.369576096534729	0.2794106602668762
And we've gathered around for that.	और हम उसके लिए चारों ओर इकट्ठा किया है।	और हम इसके लिए एक साथ बैठे हैं।	0.8287712335586548	0.6803907752037048	0.7109423875808716
MURPH:	MURPH:	मर्फ:	0.7621269226074219	0.7190018892288208	0.5960251688957214
And the mountains – how they have been established?	और पहाड़ों की तरफ़ कि किस तरह खड़े किए गए हैं	और पहाड़ – वे कैसे स्थापित हुए?	0.775255560874939	0.636867344379425	0.7550578117370605
Bold	गाढ़ा	मजबूत	0.7720631957054138	0.49535098671913147	0.8420789837837219
And he is going to say the word that I have prepared for you.	और वह मैं आप के लिए तैयार किया है कि शब्द कहने जा रहा है.	और वह आपके लिए तैयार किए गए शब्द कहेगा।	0.8229402303695679	0.6501749157905579	0.8245816230773926
Configure external packages	कॉन्फ़िगर संकुल	बाहरी पакेज नियोजित करें	0.6326479911804199	0.482126384973526	0.4059780240058899
The bank, which declined to comment on the suspensions, confirmed this month that it has received requests for information from regulators.	बैंक ने निलम्बन के बारे में टिप्पणी करने से इन्कार करते हुए पुष्टि की है कि बैंक को इस महीने विनियामकों से सूचना के लिए अनुरोध प्राप्त हुआ है।	बैंक ने अव्यवस्था के बारे में बताने से इनकार कर दिया, लेकिन इस महीने यह बताया कि यह नियामकों से जानकारी के लिए अनुरोध प्राप्त किए हैं।	0.8266519904136658	0.7950955033302307	0.8434586524963379
What! Do those who seek after evil ways think that We shall hold them equal with those who believe and do righteous deeds,- that equal will be their life and their death? Ill is the judgment that they make.	जो लोग बुरा काम किया करते हैं क्या वह ये समझते हैं कि हम उनको उन लोगों के बराबर कर देंगे जो ईमान लाए और अच्छे अच्छे काम भी करते रहे और उन सब का जीना मरना एक सा होगा ये लोग (क्या) बुरे हुक्म लगाते हैं	क्या! वे जो बुरे मार्ग की ओर ले जाने वाले हैं, वे सोचते हैं कि हम उन्हें विश्वास करने वालों और अच्छे काम करने वालों के साथ समान रखेंगे, जिनके जीवन और मृत्यु बराबर होगी? वे अपना फैसला बुरा समझते हैं।	0.7534661889076233	0.6516052484512329	0.7754288911819458
Ignore him. He's senile.	ये तो सठीया गए हैं	उसे बर्बर करो। वह बूढ़ा है।	0.6913412809371948	0.39846137166023254	0.5223798155784607
Failed to get the DN for user '%s'	DN को उपयोक्ता '%s' के लिए पाने में विफल	उपयोगकर्ता '%s' के लिए DN प्राप्त नहीं हो सका	0.8166934847831726	0.5830376744270325	0.8125684261322021
Your names	EMAIL OF TRANSLATORS	आपके नाम	0.6161525249481201	0.3830075263977051	0.6594939827919006
translator-credits	राजेश रंजन (rajeshkajha@yahoo.com, rranjan@redhat.com)%d hit(s) on this page	अनुवादक सम्मान	0.5384427905082703	0.3408142924308777	0.4673953056335449
Worldly desires, wives, children, accumulated treasures of gold and silver, horses of noble breed, cattle, and farms are all made to seem attractive to men. All these are the bounties of the worldly life but in the life to come God has the best place for people to dwell.	मनुष्यों को चाहत की चीजों से प्रेम शोभायमान प्रतीत होता है कि वे स्त्रिमयाँ, बेटे, सोने-चाँदी के ढेर और निशान लगे (चुने हुए) घोड़े हैं और चौपाए और खेती। यह सब सांसारिक जीवन की सामग्री है और अल्लाह के पास ही अच्छा ठिकाना है	दुनिया के लालच, पत्नियाँ, बच्चे, संग्रहित स्वर्ण और रूपया, श्रेष्ठ जाति के घोड़े, गायें और कृषि जमीन सभी आदमी के लिए आकर्षक दिखाई देते हैं। सभी ये दुनिया के जीवन के दान हैं, लेकिन आगे जाकर ईश्वर के लिए आदमी के लिए सबसे अच्छा स्थान होता है।	0.7136744260787964	0.611960232257843	0.7712208032608032
"And pray: ""O my Lord, let my entry be with honour, and let my exit be with honour, and grant me power from You which would help (sustain) me."""	"और कहो, ""मेरे रब! तू मुझे ख़ूबी के साथ दाख़िल कर और ख़ूबी के साथ निकाल, और अपनी ओर से मुझे सहायक शक्ति प्रदान कर।"""	"और नमाज़ में कहो: ""अख़र्ज़ आप जीवन के आरंभ को श्रेष्ठ बनाए और मृत्यु को श्रेष्ठ बनाए, और मुझे आप से शक्ति दें जो मेरे लिए सहायता करे।"""	0.7678350210189819	0.6738777756690979	0.6764066219329834
There are no songs to write to disc	डिस्क में लिखने के लिए कोई गीत नहीं है	कोई गीत लिखने के लिए नहीं हैं।	0.86658775806427	0.5955329537391663	0.4509848952293396
An ordinary citizen writes about the rich culture of celebrating the Bangla New Year, Pahela Baishakh in Bangladesh.	एन आर्डिनेरी सिटिज़न ने बांग्लादेश में बांग्ला नववर्ष पोएला बोइशाख के पारंपरिक उत्सव और सांस्कृतिक धरोहर के बारे में पोस्ट लिखी है।	एक सामान्य नागरिक बांग्लादेश में पहेला बैशाख के जश्न के समृद्ध संस्कृति के बारे में लिखता है।	0.7698114514350891	0.6224011778831482	0.7729458212852478
Can nothing be done? !	कुछ भी नहीं किया जा सकता है?	कुछ भी कर नहीं सकते?	0.8707131743431091	0.8919846415519714	0.9079817533493042
- You hit him with a bicycle pump?	- तुमने उसे एक साइकिल पंप से मारा?	- आपने उसे साइकिल के बर्फ के साथ कैसे पीछे छोड़ा?	0.8350549340248108	0.5049623847007751	0.5449597835540771
I worried they take you away from me.	मुझे लगता है वे मुझे से दूर ले चिंतित है.	मैं चिंतित था कि आप अपने साथ ले जायेंगे।	0.7582771182060242	0.5361394286155701	0.5418082475662231
Y-you're gonna wear out the spring coil.	छल्लेदार स्प्रिंग घिस जाएगी।	तू बर्फ के बर्फीले बर्फ के बर्फीले बर्फ के बर्फीले बर्फ के बर्फीले बर्फ के बर्फीले बर्फ के बर्फीले बर्फ के बर्फीले बर्फ के बर्फीले बर्फ के बर्फीले बर्फ के बर्फीले बर्फ के बर्फीले बर्फ के बर्फीले बर्फ के बर्फीले बर्फ के बर्फीले बर्फ के बर्फीले बर्फ के बर्फीले बर्फ के बर्फी	0.5374192595481873	0.224679633975029	0.011116662994027138
I don't know.	मैं नहीं जानता.	मैं नहीं जानता।	0.9814729690551758	0.9799550175666809	0.9165188074111938
Korean (_UHC)	कोरियाई (_UHC)	कोरियाई (_UHC)	1.0000001192092896	0.9854885935783386	0.7038202285766602
No. You know what I'm gonna do for you?	नहीं, तुम्हें पता है मैं तुम्हारे लिए क्या कर रहा हूँ पता है क्या?	नहीं। आपके लिए मैं क्या करूंगा?	0.7898843288421631	0.7108043432235718	0.6232531070709229
If you ask them, ‘Who created the heavens and the earth?’ they will surely say, ‘Allah.’ Say, ‘Have you considered what you invoke besides Allah? Should Allah desire some distress for me, can they remove the distress visited by Him? Or should He desire some mercy for me, can they withhold His mercy?’ Say, ‘Allah is sufficient for me. In Him let all the trusting put their trust.’	"यदि तुम उनसे पूछो कि ""आकाशों और धरती को किसने पैदा किया?"" को वे अवश्य कहेंगे, ""अल्लाह ने।"" कहो, ""तुम्हारा क्या विचार है? यदि अल्लाह मुझे कोई तकलीफ़ पहुँचानी चाहे तो क्या अल्लाह से हटकर जिनको तुम पुकारते हो वे उसकी पहुँचाई हुई तकलीफ़ को दूर कर सकते है? या वह मुझपर कोई दयालुता दर्शानी चाहे तो क्या वे उसकी दयालुता को रोक सकते है?"" कह दो, ""मेरे लिए अल्लाह काफ़ी है। भरोसा करनेवाले उसी पर भरोसा करते है।"""	"अगर आप उनसे पूछें, ""आकाश और पृथ्वी के निर्माता कौन हैं?"" तो वे निश्चित रूप से कहेंगे, ""अल्लाह।"" कहिए, ""आप अल्लाह के अलावा कुछ भी आराधना करते हैं, तो अल्लाह अपने द्वारा मेरे ऊपर दुःख बर्बर करे, तो वे अपने द्वारा मेरे ऊपर दुःख देने वाले को हटा सकते हैं नहीं? या अल्लाह मेरे"	0.7463160753250122	0.526201069355011	0.40639302134513855
"So when her husband saw his shirt torn from the back, he said, ""Indeed, it is of the women's plan. Indeed, your plan is great."	"फिर जब देखा कि उसका कुर्ता पीछे से फटा है तो उसने कहा, ""यह तुम स्त्रियों की चाल है। निश्चय ही तुम्हारी चाल बड़े ग़ज़ब की होती है"	"तो जब उसके पति ने देखा कि उसका शर्ट पीछे से टूट गया, तो उसने कहा, ""प्रभु, यह महिलाओं के योजना के है। अपना योजना बहुत बड़ी है।"""	0.7786341905593872	0.6190750002861023	0.6100611686706543
Show field i_n View	दृश्य में क्षेत्र दिखायें (_n)	फ़ील्ड i_n देखें	0.7189320921897888	0.45418623089790344	0.4925552010536194
Thanks. I think.	शुक्रिया, मेरे खयाल से।	धन्यवाद। मैं सोचता हूँ।	0.7022703886032104	0.5808317065238953	0.7265223264694214
Maybe the even the shroud itself, everything.	शायद यह भी कफन ही, सब कुछ.	शायद आवश्यकता हो सकती है कि आवागमन के आवश्यकता हो सकती है कि आवागमन के आवश्यकता हो सकती है कि आवागमन के आवश्यकता हो सकती है कि आवागमन के आवश्यकता हो सकती है कि आवागमन के आवश्यकता हो सकती है कि आवागमन के आवश्यकता हो सकती है कि आवागमन के आवश्यकता हो सकती है कि आवागमन के आवश्यकता हो सकती है कि	0.5673507452011108	0.1974002867937088	-0.007971763610839844
I've seen pushing carts around army camps making grand claims about jars full of pig shit...	मैं सेना शिविरों के आसपास गाड़ियां धक्का देखा है सुअर गंदगी से भरा जार के बारे में भव्य दावा कर ...	मेरे ने अर्मी कैंप में ट्रैक्टर चलाने वालों को देखा है जो बर्तनों में बकरी के दूध के बजाय पौधों के बर्तन भरे हुए बताते हैं।	0.7003211975097656	0.4812067151069641	0.4179418385028839
Add	जोड़ें	जोड़ें	1.0	0.9857675433158875	0.902134895324707
As an example I have handed over my blog posting rights to a free speech	अपने ब्लॉग अंतर्राष्ट्रीय रिपोर्टरों और चिट्ठाकारों के सुपुर्द कर उन्हें जारी रखें।	उदाहरण के लिए, मैंने मेरे ब्लॉग पोस्टिंग के अधिकारों को आزاد बोलचाल के लिए सौंप दिए हैं।	0.7123817801475525	0.49993816018104553	0.35985538363456726
_Next	अगला (_N)	अगला	0.7769410610198975	0.7227048277854919	0.8972481489181519
You are in Cape Canaveral and you are Head of Mission Control.	आप केप केनवरल में हैं और आप मिशन कंट्रोल के प्रमुख हैं.	आप केप कैनवेरल में हैं और आप मिशन कंट्रोल के अध्यक्ष हैं।	0.8736842274665833	0.8486551642417908	0.8364442586898804
It produces its fruit all the time, by permission of its Lord. And Allah presents examples for the people that perhaps they will be reminded.	अपने रब की अनुमति से वह हर समय अपना फल दे रहा हो। अल्लाह तो लोगों के लिए मिशालें पेश करता है, ताकि वे जाग्रत हों	यह हमेशा अपने आपके आपत्ति के साथ फल उत्पन्न करता है। और ईश्वर लोगों के लिए उदाहरण प्रस्तुत करता है ताकि वे आश्चर्यचकित हो जाएं।	0.7629934549331665	0.5966252684593201	0.6610046625137329
All that is in the heavens and the earth glorify God. He is Majestic and All-wise.	जो जो चीज़ सारे आसमान व ज़मीन में है सब ख़ुदा की तसबीह करती है और वही ग़ालिब हिकमत वाला है	हेवन और पृथ्वी में सभी आत्मा आराधना करते हैं। वह अत्यंत शक्तिशाली और ज्ञानी है।	0.6778267025947571	0.42830654978752136	0.7318840026855469
- It does not matter where she is.	- यह कोई फर्क नहीं पड़ता है जहाँ वह है।	- वह कहाँ भी हो सकती है।	0.7906580567359924	0.5828564763069153	0.5800925493240356
Reload current file	री-लोड फ़ाइल	वर्तमान फ़ाइल पुनः लोड करें	0.765680193901062	0.8097856640815735	0.9326947331428528
Ignorance is not the same... as innocence.	अज्ञान में ही नहीं है ... मासूमियत के रूप में।	अज्ञान असत्य नहीं होता... अपवित्रता।	0.7893319129943848	0.5421516299247742	0.4901075065135956
Proceed	आगे बढ़ें	जारी रहो	0.7952209711074829	0.6043107509613037	0.6940879821777344
But to your Lord is the return.	निश्चय ही तुम्हारे रब ही की ओर पलटना है	लेकिन आपके ईश्वर के लिए वापस आना है।	0.6792656183242798	0.5439478754997253	0.503646731376648
- Did you file the football yet?	- अगर आप अभी तक फुटबॉल दायर की थी?	- आपने फुटबॉल को अभी भेज दिया है कि नहीं?	0.8274444341659546	0.5966019630432129	0.6119054555892944
Clock	घड़ीName	घड़ी	0.7958983182907104	0.8361722826957703	0.8937302827835083
Dumpling Squad!	डंपलिंग दल!	डंपिंग स्क्वेड!	0.8722544312477112	0.5494211316108704	0.5392850041389465
And say: We (now) believe therein. But how can they reach (faith) from afar off,	"और कहेंगे, ""हम उसपर ईमान ले आए।"" हालाँकि उनके लिए कहाँ सम्भव है कि इतने दूरस्थ स्थान से उसको पास सकें"	और कहो: हम इसमें आशा करते हैं। लेकिन वे दूर से फ़िक्र तक पहुंच सकते हैं कैसे?	0.7019582390785217	0.5673256516456604	0.7354627251625061
Yahoo! Japan	Yahoo! Japan	याहू जापान	0.6748536825180054	0.6072573065757751	0.5979031920433044
SciDev.Net's conference blog reports that:	नेट के सम्मेलन ब्लॉग ने रपट दी:	साइडेव नेट के कांग्रेस ब्लॉग के रिपोर्ट के अनुसार:	0.7905915975570679	0.6928743720054626	0.7198522090911865
_Contents	विषय सूची (_C)	अंतराल विवरण	0.7121908068656921	0.5235762596130371	0.6049206256866455
WITH THAT, THEY COULD PUT HIM AT THE JOB.	उस के साथ, वे काम पर उसे डाल सकता है.	उसके साथ उसे नौकरी के लिए रख सकते थे।	0.7854032516479492	0.6217412352561951	0.5418091416358948
Attachment Reminder	संलग्नक स्मारक	संलग्न आवश्यकता	0.8177738189697266	0.6456148028373718	0.6585596203804016
What rifles? You got a Chink with a sword and a buncha juggling idiots.	आप एक तलवार और जादू बेवकूफों का एक गुच्छा के साथ एक झनझन मिला.	कौन से रिफल्स? आपके पास एक चीनी लड़का है, जिसके पास एक बल्ला और एक बूती लड़के के साथ है।	0.7319138050079346	0.4178461730480194	0.5233903527259827
He will send down abundant rain from the sky for you,	(और) तुम पर आसमान से मूसलाधार पानी बरसाएगा	उसे आपके लिए आकाश से अधिक बरसात भेजेगा।	0.7448217868804932	0.5647740960121155	0.60596764087677
There are no songs to write to disc	डिस्क में लिखने के लिए कोई गीत नहीं है	कोई गीत लिखने के लिए नहीं हैं।	0.86658775806427	0.5955329537391663	0.4509848952293396
I've tried thinking and reading about all sorts of different things.	मैंने बहुत-सी चीज़ों के बारे में सोचने और पढ़ने की कोशिश की है.	मैंने अपने चिंतन और पाठ द्वारा विभिन्न विषयों के बारे में काफी सोचा और पढ़ा है।	0.8143833875656128	0.7256009578704834	0.8081757426261902
The event could not be deleted due to an error: %s	एक त्रुटि के कारण कार्यक्रम विलोपित नहीं किया जा सका: %s	कार्यक्रम को डिलीट नहीं किया जा सका कारण एक त्रुटि: %s	0.8622084856033325	0.7212057709693909	0.7789034247398376
The past three have seen hundreds of new blogs and forums.	पिछले तीन वर्षों में सैकड़ों नए ब्लॉग और फ़ोरम बने हैं.	पिछले तीन में से सैकड़ों नए ब्लॉग और फोरम देखे गए हैं।	0.9174038767814636	0.8269498348236084	0.880602240562439
The door was open, and he saw this crazy woman in the bathtub.	दरवाजा खुला था, और उसने बाथ टब में उस पागल औरत को देखा.	दरवाजा खुला था, और वह बाथरूम में इस बेकाबू महिला को देख रहा था।	0.8680356740951538	0.8164878487586975	0.8705907464027405
You're late, pretty boy.	तुम देर से, सुंदर लड़के हैं.	अच्छा, आप देर हो गए हो।	0.7445669174194336	0.44461047649383545	0.5738579630851746
And I don't want to work with you.	और मैं तुम्हारे साथ काम करने के लिए नहीं करना चाहती.	और मैं तुमसे काम नहीं करना चाहता।	0.914406955242157	0.7882457375526428	0.7787092328071594
Battery at warning level	बैटरी चेतावनी स्तर पर हैComment	बैटरी चेतावनी स्तर पर	0.9006319642066956	0.9175008535385132	0.860891580581665
Let me hear a massive cheer for getting Climate Camp 2009 started!	मुझे ज़ोर से हर्षध्वनी सुनाई देनी चाहिए, क्लाइमेट कैम्प 2009 को आरम्भ करने के लिए	मुझे आवाज देना चाहिए कि क्लाइमेट कैंप 2009 के शुरू होने पर एक बड़ा विजय आवाज लगे!	0.7972439527511597	0.6490647196769714	0.6083493232727051
_Image	छवि (_I)	छवि	0.8008555769920349	0.7475864291191101	0.9091751575469971
Open the selected image with a different application	चयनित छवि भिन्न अनुप्रयोग से खोलें	एक अलग एप्लिकेशन से चुनी गई छवि खोलें	0.7865317463874817	0.7751825451850891	0.9064865112304688
Your creation and your upraising are as but as a single soul. God is All-hearing, All-seeing.	तुम सबका पैदा करना और फिर (मरने के बाद) जिला उठाना एक शख्स के (पैदा करने और जिला उठाने के) बराबर है बेशक ख़ुदा (तुम सब की) सुनता और सब कुछ देख रहा है	आपके निर्माण और आपके उन्नति के लिए एक ही आत्मा के बराबर हैं। ईश्वर सभी के सुनने वाला और सभी के देखने वाला है।	0.6790675520896912	0.5028694272041321	0.7028956413269043
"""And O my people! I fear for you a Day when there will be Mutual calling (and wailing),-"	और ऐ मेरी क़ौम के लोगो! मुझे तुम्हारे बारे में चीख़-पुकार के दिन का भय है,	"""और मेरे लोगो! मेरे लिए आपके लिए एक दिन की भयंकर चिंता है जब आप एक दूसरे को बुलाएंगे और आवाज उठाएंगे—"""	0.6894629597663879	0.580131471157074	0.6738155484199524
If Hasan Khan's security has been compromised, then it is a very serious matter.	अगर हसन खान की सुरक्षा के साथ समझौता किया गया है तो यह बहुत गंभीर बात है।	अगर हसान कैन की सुरक्षा बर्बरात कर दी गई हो, तो यह बहुत गंभीर बात होगी।	0.830424964427948	0.7372832298278809	0.7745736837387085
He said: Lo! I fain would marry thee to one of these two daughters of mine on condition that thou hirest thyself to me for (the term of) eight pilgrimages. Then if thou completest ten it will be of thine own accord, for I would not make it hard for thee. Allah willing, thou wilt find me of the righteous.	(और इनमें दोनों बातें पायी जाती हैं तब) शुएब ने कहा मै चाहता हूँ कि अपनी दोनों लड़कियों में से एक के साथ तुम्हारा इस (महर) पर निकाह कर दूँ कि तुम आठ बरस तक मेरी नौकरी करो और अगर तुम दस बरस पूरे कर दो तो तुम्हारा एहसान और मै तुम पर मेहनत मशक्क़त भी डालना नही चाहता और तुम मुझे इन्शा अल्लाह नेको कार आदमी पाओगे	उसने कहा: देख! मैं तुझे अपनी इन दो बेटियों में से एक से विवाह कराऊंगा, लेकिन तुम अपना धन देकर मुझे आठ तिरंगों के लिए नियमित रूप से आवश्यकता के लिए देकर ले लो। फिर अगर तुम दस तिरंगों तक पहुंच जाओगे, तो यह तुम्हारा स्वयं कर लिया जाएगा, क्योंकि मैं तुम्हें कठिन नहीं करना च	0.6942586898803711	0.5122433304786682	0.4555259943008423
You got paint on you.	तुम्हारे रंग लग गया है.	आपके पर रंग लग गया है।	0.8664184212684631	0.8342466354370117	0.7243361473083496
Hello, my name is Dick Hallorann.	नमस्ते, मेरा नाम डिक हैलोरन है.	नमस्ते, मेरा नाम डिक हैलोरन है।	0.9912335276603699	0.9786123037338257	0.9157734513282776
We are the best Knower of that which they say, and thou art not over them over them tyrant. Wherefore admonish thou by the Qur'an him who feareth My threat.	हम जानते है जो कुछ वे कहते है, तुम उनपर कोई ज़बरदस्ती करनेवाले तो हो नहीं। अतः तुम क़ुरआन के द्वारा उसे नसीहत करो जो हमारी चेतावनी से डरे	हम उन बातों के सबसे अच्छे जानकार हैं जिनके बारे में वे कहते हैं, और तू उनके ऊपर त्याग नहीं हो सकता। इसलिए अपने आप को मेरे डर के लिए आह्वान कर।	0.726165771484375	0.5110267996788025	0.5617393255233765
Bhairava!	भैरवा!	भैरव!	0.9628072381019592	0.9318426251411438	0.9147700667381287
If my dad could see me now...	यदि मेरे पिता अब मुझे देख सकता था...	अगर मेरा पिता अब मेरे सामने देख सकता है...	0.9044775366783142	0.8518645763397217	0.7272853851318359
Tet's offline in 15 minutes.	15मिनटमेंTet केऑफ़लाइन	टेट बाहर निकल जाएगा 15 मिनट में।	0.6570040583610535	0.533482015132904	0.41985881328582764
